channel,a,b,c,sideslip,vw
Cz,1.641161972552836e-05,-0.0008811516340502566,-0.2058769952019057,-4.0,25
Cmx,4.1890966751824536e-05,-0.000580717469106749,0.1438746624593654,-4.0,25
Cmy,-2.1001546168240335e-05,-0.003563696802896743,-1.26804748335206,-4.0,25
Cmz,-1.175282006556479e-05,9.652083218265875e-06,0.01665203279935989,-4.0,25
Cx,8.7374868039327e-05,0.0003125143594841905,0.6460859302402142,-6.0,5
Cy,-1.9840833523416463e-05,-5.790002282755453e-06,0.11722044687363324,-6.0,5
Cz,5.69318855747461e-05,-0.0027185326203463026,-0.23088503511673555,-6.0,5
Cmx,7.084897425655889e-05,4.408375882479177e-05,0.1822863829553748,-6.0,5
Cmy,-0.00013362925839612244,-0.003611084108271474,-1.2960268714779255,-6.0,5
Cmz,-3.439417810500584e-05,0.00020429044542374402,0.025038924997972316,-6.0,5
Cx,3.834758434164187e-05,0.00023932742840042156,0.6533373200657853,-6.0,10
Cy,-1.046044480459909e-05,0.00016708699835445983,0.11666978965596102,-6.0,10
Cz,1.9383498217494072e-05,-0.0014191951824710336,-0.2140551048805356,-6.0,10
Cmx,4.553935901877356e-05,0.0002968654784146842,0.20325337597922552,-6.0,10
Cmy,-6.374898545766522e-05,-0.003208432948257984,-1.3106724571165942,-6.0,10
Cmz,-5.222988356208952e-06,-0.0002561699780317367,0.015109622728995858,-6.0,10
Cx,3.960148425136646e-05,-8.007827382254877e-05,0.6476266914699209,-6.0,15
Cy,2.105854674578988e-05,-2.8871022201272232e-05,0.10947500243800148,-6.0,15
Cz,-1.6392754733276166e-05,-0.000687608561725465,-0.20779517582715945,-6.0,15
Cmx,7.515516936566183e-05,9.034671241646978e-05,0.19867995050440715,-6.0,15
Cmy,-6.308837976808153e-05,-0.002710351268501631,-1.3063023163610135,-6.0,15
Cmz,-8.00346763730231e-06,-0.00028048106240126,0.012457543303468922,-6.0,15
Cx,-1.190718883848605e-05,0.0002840305260459849,0.648373579451453,-6.0,20
Cy,-1.061420801120152e-05,0.0004369950062730116,0.11531829531209754,-6.0,20
Cz,2.551496419981724e-05,-0.0009523525353138251,-0.20978910862960093,-6.0,20
Cmx,7.573306115488363e-06,0.0009674407688372263,0.21204592546139428,-6.0,20
Cmy,3.7576876539621647e-06,-0.0031411779654874636,-1.3128174180236212,-6.0,20
Cmz,-5.6306950946423275e-06,-0.0004205098988464186,0.011159654471506871,-6.0,20
Cx,5.631330466767318e-05,-9.298760780129707e-05,0.6351016940641522,-6.0,25
Cy,-1.2495400246013107e-05,0.000274705136695285,0.11694646859429332,-6.0,25
Cz,-1.4864726300521087e-05,-0.0007275185442324261,-0.20233666834478697,-6.0,25
Cmx,2.315317042298839e-06,0.0006903114915653975,0.21915675290072387,-6.0,25
Cmy,-0.00012609957050260315,-0.0024006245163399617,-1.2946560051873246,-6.0,25
Cmz,-6.252684113307301e-06,-0.0003068336657680405,0.00670531471037687,-6.0,25
Cx,8.022896624405588e-05,0.0007894403525980217,0.6751877383029368,-8.0,5
Cy,-1.6572265987319653e-05,0.0002652760871729348,0.14561848350601003,-8.0,5
Cz,5.3391594940583185e-05,-0.003970600425378446,-0.22432044056562983,-8.0,5
Cmx,6.843916604257699e-05,0.00037533848552111297,0.267681445271169,-8.0,5
Cmy,-0.00013365016623686766,-0.0047661124496529384,-1.3534449850141663,-8.0,5
Cmz,-1.9842205380251482e-05,-0.00021817012753639755,0.012184155446088024,-8.0,5
Cx,5.087974290160174e-05,0.00034772137103831785,0.674731414373652,-8.0,10
Cy,1.3885673929573783e-05,0.00023811735607437353,0.1406207563003538,-8.0,10
Cz,-1.3089825499211032e-05,-0.001532030144094636,-0.20900237849889833,-8.0,10
Cmx,8.092108405767455e-05,0.000318441487872569,0.27806341037512655,-8.0,10
Cmy,-8.326952374381547e-05,-0.003412587015383092,-1.3582631661139284,-8.0,10
Cmz,-8.501708145431992e-06,-0.0002916271725836758,0.001278278686523357,-8.0,10
Cx,3.847162452839313e-05,0.00021426105633217687,0.6762657704600515,-8.0,15
Cy,1.553074715275705e-05,0.0001429943304269226,0.13997013259692265,-8.0,15
Cz,-2.77398995721578e-07,-0.0008404671826812731,-0.2120933208116715,-8.0,15
Cmx,7.588022610999668e-05,0.00034841662119666447,0.2823109944723871,-8.0,15
Cmy,-7.331962118025115e-05,-0.003056261404801348,-1.3628823801719938,-8.0,15
Cmz,-1.6598934574986426e-05,-0.0003650144993935849,0.00014605931798535813,-8.0,15
Cx,2.8898788536608043e-05,-3.074933515088122e-05,0.6692772633047103,-8.0,20
Cy,-1.4874264859395089e-05,0.0003472026235431043,0.14710765921322697,-8.0,20
Cz,8.291350503925037e-06,-0.0008085380397934047,-0.210257199212179,-8.0,20
Cmx,-9.966147184636427e-07,0.0008949964903914663,0.3011690427030847,-8.0,20
Cmy,-4.452496139183722e-05,-0.0026674529468181506,-1.362798728621249,-8.0,20
Cmz,6.611676075388393e-06,-0.0005392255433713066,-0.007900858098142508,-8.0,20
Cx,-7.5747533787496605e-06,0.00039227917891059076,0.6686981875728376,-8.0,25
Cy,-5.945983165546763e-07,0.00022301852782848154,0.14696144003786596,-8.0,25
Cz,2.2477010123230357e-05,-0.0008084672381007926,-0.21123493709315583,-8.0,25
Cmx,2.2669847223785352e-05,0.000779244133541716,0.30262461519603145,-8.0,25
Cmy,2.93477076886968e-05,-0.0032102860775409876,-1.3684706181707709,-8.0,25
Cmz,-1.2453352301180292e-06,-0.0003901637773753713,-0.012506991271230474,-8.0,25
Cx,5.488001709841836e-05,0.0005478920970952204,0.6919828747673114,-10.0,5
Cy,-3.29402130416555e-05,0.00035406837336630036,0.19672942711477126,-10.0,5
Cz,6.825352763193411e-05,-0.002604276789644017,-0.22680649819865265,-10.0,5
Cmx,0.00010203184755739833,0.00048640595862603134,0.3791552248662768,-10.0,5
Cmy,-0.00011572685149555763,-0.004141053603218797,-1.3848842736264304,-10.0,5
Cmz,-3.202441969654473e-05,-0.00019954243379680824,-0.0292465029763067,-10.0,5
Cx,5.505564265205599e-05,0.0004091307749598234,0.6949901819158917,-10.0,10
Cy,3.0968620190698485e-05,0.00030783399780651653,0.18540967998743052,-10.0,10
Cz,-1.5828697537754664e-05,-0.0014478860751653956,-0.2113857743561724,-10.0,10
Cmx,0.00013421543928096097,0.0004040094914519244,0.3866837330972311,-10.0,10
Cmy,-9.546872121641936e-05,-0.003588619845988036,-1.3982829619245105,-10.0,10
Cmz,-4.600771827907868e-05,-0.00016972421793868734,-0.03241014823246968,-10.0,10
Cx,7.32873637465839e-05,-5.647163093211987e-05,0.6889518518504758,-10.0,15
Cy,2.8720362002564863e-05,0.0003204688625563081,0.1857669109208503,-10.0,15
Cz,-3.3286073035603755e-05,-0.0007534586597622203,-0.20880549605845208,-10.0,15
Cmx,0.00010082680193601567,0.0005728177464491721,0.3972413513598491,-10.0,15
Cmy,-0.00012105853771968817,-0.002941392613321761,-1.3961326339286453,-10.0,15
Cmz,-2.7339048318229484e-05,-0.00030108157685007983,-0.03882107276379717,-10.0,15
Cx,4.060637050487412e-05,0.00021180421964883645,0.6858402392061567,-10.0,20
Cy,5.93543592576771e-07,0.0004233773638001737,0.1916739366794368,-10.0,20
Cz,-3.298460951515568e-06,-0.0008142122953157955,-0.2092139242238046,-10.0,20
Cmx,3.138556519774612e-05,0.0009083280778998953,0.4125566910264143,-10.0,20
Cmy,-0.00010418509310442996,-0.002883323832935716,-1.3935755182493716,-10.0,20
Cmz,-4.3839180681098157e-07,-0.0004617403487738791,-0.04645379785283067,-10.0,20
Cx,6.746357907136161e-05,-0.0004717919148452755,0.6851807685350014,-10.0,25
Cy,3.463276750194991e-05,3.630476447707441e-05,0.18664895750139446,-10.0,25
Cz,-1.8133950811053315e-05,-0.00047071620019263345,-0.20801811994780206,-10.0,25
Cmx,9.950699018195934e-05,0.00020118573071419983,0.4058223834952771,-10.0,25
Cmy,-0.00015676844486105338,-0.0014540902348467231,-1.3963241508215274,-10.0,25
Cmz,-2.7143725382923528e-05,-0.0002809696598288424,-0.04390265156801282,-10.0,25
Cx,4.850751254941169e-05,0.0010228556920666692,0.7114875443580869,-12.0,5
Cy,-2.0711234437062508e-05,0.0008240900613568914,0.25910557901116155,-12.0,5
Cz,6.310472545703412e-05,-0.003274154573264444,-0.2396720167132628,-12.0,5
Cmx,0.0001292560248356741,0.0013795358019004502,0.5222830773553127,-12.0,5
Cmy,-0.00011633077164502795,-0.004694231243626738,-1.4247748912766043,-12.0,5
Cmz,-4.490792817460396e-05,-0.0004057262972111194,-0.0805594394861504,-12.0,5
Cx,6.484448015895096e-05,0.0003058685428321445,0.7059400047730486,-12.0,10
Cy,1.67107187833055e-06,0.0004968945746794281,0.24990462447641,-12.0,10
Cz,1.0970099902529529e-05,-0.0015074553748955452,-0.21604601593290676,-12.0,10
Cmx,7.41685697549946e-05,0.000868354506576137,0.5329384976523064,-12.0,10
Cmy,-7.453496244734682e-05,-0.0035810506098189667,-1.4325605619628707,-12.0,10
Cmz,-2.2846194252146904e-05,-0.0003111938140095574,-0.0877611643528388,-12.0,10
Cx,1.9060220304520924e-05,0.0004283202448405639,0.7156631468371532,-12.0,15
Cy,1.6892483817955317e-05,0.00020782019354117346,0.2519406239252706,-12.0,15
Cz,1.4437333832390758e-05,-0.0010071163001786527,-0.22171790836069905,-12.0,15
Cmx,6.269510680117978e-05,0.00044251196366499777,0.5475118342824162,-12.0,15
Cmy,-6.34500944605648e-05,-0.003381805024001188,-1.4407758130138928,-12.0,15
Cmz,-2.1004503247994954e-05,-0.00010231651946057965,-0.09468966212859617,-12.0,15
Cx,6.90892490430981e-05,0.0009793851612185712,0.6967224992460265,-12.0,20
Cy,0.0001358172419983072,0.0018872808875649333,0.2463599810946695,-12.0,20
Cz,-2.540943772536288e-05,-0.0010224596735995265,-0.20677288445852224,-12.0,20
Cmx,0.00032413354982273096,0.004224906530515073,0.5383359043072533,-12.0,20
Cmy,-0.00016010133981443416,-0.004466945140891382,-1.4194032529860854,-12.0,20
Cmz,-0.00011505389855789752,-0.0014446147436664235,-0.09540234177215018,-12.0,20
Cx,4.762269828499566e-05,0.0002290505879405892,0.7028778588512906,-12.0,25
Cy,1.456415746204581e-05,0.00032107352356174724,0.24782091435701567,-12.0,25
Cz,-8.127921818502736e-06,-0.0007490858319554678,-0.20892842592643168,-12.0,25
Cmx,5.798951728303115e-05,0.0008774962449258261,0.5474489642604695,-12.0,25
Cmy,-0.00011344517275419246,-0.0030356473201745278,-1.4313818367331796,-12.0,25
Cmz,-1.341050049011438e-05,-0.0002993054363817186,-0.09769051759733659,-12.0,25
Cx,3.986195104996386e-05,0.0011550648754342805,0.7216119137608096,-14.0,5
Cy,-2.1752846049237336e-05,0.000903275066181164,0.32058061509082697,-14.0,5
Cz,6.379452632373558e-05,-0.002961634167680351,-0.23557117519453766,-14.0,5
Cmx,0.00012478738705732845,0.0016289620046410606,0.6621091039574281,-14.0,5
Cmy,-0.00012290519280103434,-0.0047858655273484915,-1.4500992221161224,-14.0,5
Cmz,-2.7726255485530964e-05,-0.000525398282079664,-0.13760541043749472,-14.0,5
Cx,1.7678427877272712e-05,0.0007960681926373602,0.7289705929781641,-14.0,10
Cy,-5.181589337646879e-06,0.0005312049443924258,0.3172111129354847,-14.0,10
Cz,1.792700091941944e-05,-0.0016181651125413803,-0.22433904906650415,-14.0,10
Cmx,4.450321977814252e-05,0.0012149912858898033,0.6849365809820283,-14.0,10
Cmy,-5.4939028919330645e-05,-0.004166363406906135,-1.4675189345675823,-14.0,10
Cmz,-6.738547652280577e-06,-0.0002765708515364574,-0.14722025425514904,-14.0,10
Cx,6.348044250999984e-05,0.00018493522749613597,0.7214496562349353,-14.0,15
Cy,1.627223278310436e-05,4.262971462459438e-05,0.3160719102078899,-14.0,15
Cz,-1.986120163496852e-05,-0.0006803524021473968,-0.2178669539055173,-14.0,15
Cmx,5.692779846487612e-05,0.0004252179203281569,0.6878131631976918,-14.0,15
Cmy,-0.0001098016019532568,-0.0033239032921414057,-1.4630700935291159,-14.0,15
Cmz,-1.4198259277335867e-05,-4.206195120965165e-05,-0.14871212156877905,-14.0,15
Cx,2.26317568534061e-05,0.0006404565022183275,0.7138351506718631,-14.0,20
Cy,-1.291583264693858e-05,0.0006544453832689458,0.3179946437227897,-14.0,20
Cz,-1.1212332752777867e-05,-0.0008635450383593283,-0.2096764083630646,-14.0,20
Cmx,-7.272668069293241e-07,0.0015690451721431479,0.695167366125307,-14.0,20
Cmy,-5.9953239823009637e-05,-0.0041945563455414794,-1.4535954775117124,-14.0,20
Cmz,1.426473503915948e-05,-0.00041231944482726283,-0.15623716918900818,-14.0,20
Cx,3.6646332267424716e-05,0.0001582295167836333,0.7158853312361667,-14.0,25
Cy,1.9162668704505967e-05,0.00024412169481877058,0.3114194057124831,-14.0,25
Cz,-6.886374338677742e-06,-0.0007538407448865761,-0.21232446749464584,-14.0,25
Cmx,5.793850169291993e-05,0.0008960896443192684,0.6884253442145155,-14.0,25
Cmy,-0.00011632588798355199,-0.0032408971070993957,-1.4562828639082468,-14.0,25
Cmz,-1.1202364807025256e-05,-0.00017557928309638963,-0.15295808720417983,-14.0,25
Cx,6.947273938376697e-05,0.0010299437737140676,0.7440465858110628,-20.0,5
Cy,6.450177829413e-06,0.0009219450029147008,0.5109742843400024,-20.0,5
Cz,-5.1239916642455206e-05,-0.0020650177474481352,-0.22310791521496967,-20.0,5
Cmx,7.64469418412745e-05,0.0027418495813191094,1.0867531167625775,-20.0,5
Cmy,-0.0001177028058365182,-0.005314495961126501,-1.4859217772886346,-20.0,5
Cmz,-3.6958016160192204e-05,-0.0006536668862086317,-0.2919937796424339,-20.0,5
Cx,2.9813092736234142e-05,0.0008447698089364777,0.7532072279171936,-20.0,10
Cy,-3.127081381550908e-05,0.0005167540934080233,0.5182752457896217,-20.0,10
Cz,-2.8388892402825593e-05,-0.0013673678416273327,-0.2225575932067382,-20.0,10
Cmx,-3.327748898710254e-06,0.0017612074163107423,1.1048579036493935,-20.0,10
Cmy,-5.625990701555123e-05,-0.004565848925011861,-1.5064141001665166,-20.0,10
Cmz,7.2796902963206396e-06,-0.0003552782723816482,-0.3025283169417428,-20.0,10
Cx,4.770366309686063e-07,0.0006067138673255634,0.7569565609755534,-20.0,15
Cy,1.881189667987411e-06,4.2819680147213125e-05,0.5109443059099201,-20.0,15
Cz,2.302913954640353e-06,-0.0010113744591293465,-0.22007489877353986,-20.0,15
Cmx,5.849107668339301e-05,0.0008107096727980733,1.0950779362955068,-20.0,15
Cmy,-1.964483689894624e-05,-0.0042348405613690816,-1.5129213609947734,-20.0,15
Cmz,-2.5668664504635696e-05,-7.352815190715011e-05,-0.2980617523853121,-20.0,15
Cx,5.3590222709894336e-05,0.00030201784195059075,0.7375383310404515,-20.0,20
Cy,-9.59985310900606e-06,0.00019413451135717562,0.5090567562599754,-20.0,20
Cz,-3.881587526023314e-06,-0.0009562482078382265,-0.20595828918346748,-20.0,20
Cmx,3.0274465548545063e-05,0.0010638726014151416,1.0962837243853987,-20.0,20
Cmy,-7.620714681610777e-05,-0.003930033408602634,-1.4897998177999026,-20.0,20
Cmz,-8.04704729594856e-06,-0.00020082386791736128,-0.3016817874361866,-20.0,20
Cx,4.735652102667126e-05,0.000975791482692832,0.7299811033046093,-20.0,25
Cy,2.761470984855847e-06,0.0005356356121330968,0.5029604044061525,-20.0,25
Cz,-8.58511988072912e-06,-0.0010362839003323367,-0.20375555658212077,-20.0,25
Cmx,6.306233416131789e-05,0.001622518083174022,1.0884055120567928,-20.0,25
Cmy,-0.00010621141927072424,-0.004830766626311582,-1.4708730549948135,-20.0,25
Cmz,-1.3775348511685407e-05,-0.00033788521125905084,-0.3001748952171369,-20.0,25
