channel,a,b,c,sideslip,vw
C_pitch,0.0,-0.01956613735270194,-1.0855945610987254,8.0,15.0
C_yaw,0.0,0.004576750194094365,0.5592767062771585,8.0,15.0
C_L,0.0,0.0007532985575557131,0.1986836162443017,8.0,20.0
C_D,0.0,2.4051960591178226e-05,0.6784390038872831,8.0,20.0
C_S,0.0,0.0001807687925858882,0.057475043492351816,8.0,20.0
C_roll,0.0,0.004163197714120284,0.11814076991342758,8.0,20.0
C_pitch,0.0,-0.017741940258116245,-1.0486209573308127,8.0,20.0
C_yaw,0.0,0.00351520877870674,0.5424211611412019,8.0,20.0
C_L,0.0,0.0008094339560111602,0.1911899544310319,8.0,25.0
C_D,0.0,0.0005209882381429154,0.6724122629924366,8.0,25.0
C_S,0.0,0.00035246477488225236,0.056359005687672124,8.0,25.0
C_roll,0.0,0.00433568310028276,0.1207355896669391,8.0,25.0
C_pitch,0.0,-0.017984331775659963,-1.0244849742130036,8.0,25.0
C_yaw,0.0,0.004226513785293887,0.5348773675871342,8.0,25.0
C_L,0.0,0.0027008463918275533,0.20576597073546438,10.0,5.0
C_D,0.0,0.0009086342361685587,0.7219554767061329,10.0,5.0
C_S,0.0,0.0001758688702300642,0.13942598115121307,10.0,5.0
C_roll,0.0,0.007288704903697191,0.27087509483766625,10.0,5.0
C_pitch,0.0,-0.02386070755437398,-1.0394524532137137,10.0,5.0
C_yaw,0.0,0.006541935501370821,0.816907752136745,10.0,5.0
C_L,0.0,0.0016796794523520698,0.2050584004138302,10.0,10.0
C_D,0.0,0.000743481435994792,0.7210124782282369,10.0,10.0
C_S,0.0,0.0006579101661916874,0.0897302197240271,10.0,10.0
C_roll,0.0,0.006464155049855154,0.1684952148461103,10.0,10.0
C_pitch,0.0,-0.021037872350479145,-1.0628496499100533,10.0,10.0
C_yaw,0.0,0.006529794010159387,0.7056833667536074,10.0,10.0
C_L,0.0,0.0012117125654255503,0.20211856352369717,10.0,15.0
C_D,0.0,0.0005694990496935125,0.716933825761894,10.0,15.0
C_S,0.0,0.000554092185881224,0.07771881141977682,10.0,15.0
C_roll,0.0,0.00606827441151577,0.1450407573984476,10.0,15.0
C_pitch,0.0,-0.01963712036417761,-1.0549959457787794,10.0,15.0
C_yaw,0.0,0.005956654458351345,0.6763522580111656,10.0,15.0
C_L,0.0,0.0007700853880348991,0.19529065568734483,10.0,20.0
C_D,0.0,8.804189661709161e-05,0.7074898830219449,10.0,20.0
C_S,0.0,0.00022155828671375946,0.07832391309109375,10.0,20.0
C_roll,0.0,0.005470472383539618,0.1448308190501334,10.0,20.0
C_pitch,0.0,-0.018186551933946478,-1.0177548573637458,10.0,20.0
C_yaw,0.0,0.0047921049996620365,0.6634073876169913,10.0,20.0
C_L,0.0,0.0007898211693129204,0.19051311846059918,10.0,25.0
C_D,0.0,0.0006565053715685437,0.7002428201590548,10.0,25.0
C_S,0.0,0.00024106174726651593,0.07571345486283951,10.0,25.0
C_roll,0.0,0.005408079555261055,0.14321874052717862,10.0,25.0
C_pitch,0.0,-0.01870958316000808,-0.9985357131511994,10.0,25.0
C_yaw,0.0,0.00520908715058777,0.6514441968786047,10.0,25.0
C_L,0.0,0.003074056441914087,0.20953845897143947,12.0,5.0
C_D,0.0,0.0012018383764698176,0.7518671910690876,12.0,5.0
C_S,0.0,0.0008792182115713122,0.18955289837374506,12.0,5.0
C_roll,0.0,0.010236230781046326,0.34739216374556453,12.0,5.0
C_pitch,0.0,-0.024563607021623433,-0.9854776704107084,12.0,5.0
C_yaw,0.0,0.009575777166892839,0.9929118732518221,12.0,5.0
C_L,0.0,0.0015644345641188527,0.20924264093178221,12.0,10.0
C_D,0.0,0.0006338559031822765,0.7497108085677004,12.0,10.0
C_S,0.0,0.0005758890723238139,0.128070747606151,12.0,10.0
C_roll,0.0,0.007902424020637972,0.22384852519193332,12.0,10.0
C_pitch,0.0,-0.020531766579348198,-1.0291443946089114,12.0,10.0
C_yaw,0.0,0.007491154201732937,0.8621103822556953,12.0,10.0
C_L,0.0,0.0011174716947083138,0.20270599378323728,12.0,15.0
C_D,0.0,0.0005778438147183247,0.745671997997384,12.0,15.0
C_S,0.0,0.000567884250239133,0.11346078951708097,12.0,15.0
C_roll,0.0,0.007538164728134816,0.19486230611893976,12.0,15.0
C_pitch,0.0,-0.019509094839486683,-1.0162864820408486,12.0,15.0
C_yaw,0.0,0.007152741773337681,0.8234250068606737,12.0,15.0
C_L,0.0,0.0008089642806870179,0.19642382293246083,12.0,20.0
C_D,0.0,0.00030908889654813316,0.7370129848723351,12.0,20.0
C_S,0.0,0.00042361761725448157,0.11193581568347784,12.0,20.0
C_roll,0.0,0.007169201612344715,0.1931806218980519,12.0,20.0
C_pitch,0.0,-0.018247188646897332,-0.9849680001591055,12.0,20.0
C_yaw,0.0,0.006486639359689488,0.8063504155352476,12.0,20.0
C_L,0.0,0.0008538690869190832,0.19270201022351557,12.0,25.0
C_D,0.0,0.0008297922789691291,0.731971206549901,12.0,25.0
C_S,0.0,0.00034090600956753435,0.11089435353523977,12.0,25.0
C_roll,0.0,0.007131172646492243,0.19346969746416598,12.0,25.0
C_pitch,0.0,-0.01899880368179273,-0.9709464217534445,12.0,25.0
C_yaw,0.0,0.006714733431943316,0.80052014374941,12.0,25.0
C_L,0.0,0.0028979526620669187,0.2149634050191581,14.0,5.0
C_D,0.0,0.0013813656108352277,0.7802593838642544,14.0,5.0
C_S,0.0,0.0007934347141865463,0.2445636433628621,14.0,5.0
C_roll,0.0,0.012349675355852161,0.43512223430729435,14.0,5.0
C_pitch,0.0,-0.02349793683323761,-0.9203243422061934,14.0,5.0
C_yaw,0.0,0.010953555497227834,1.1812374055742565,14.0,5.0
C_L,0.0,0.001495315556797755,0.20934347933669226,14.0,10.0
C_D,0.0,0.0009051566507642462,0.7817165999568191,14.0,10.0
C_S,0.0,0.00042805828430505176,0.16986243004286866,14.0,10.0
C_roll,0.0,0.009547188025356064,0.28858807889183846,14.0,10.0
C_pitch,0.0,-0.020832825459386244,-0.9716687529471472,14.0,10.0
C_yaw,0.0,0.008811612496063093,1.024253142338732,14.0,10.0
C_L,0.0,0.0010260844238162937,0.2063543125074973,14.0,15.0
C_D,0.0,0.00047721798829418525,0.7755080390720024,14.0,15.0
C_S,0.0,0.00042851374196432927,0.15147686478884428,14.0,15.0
C_roll,0.0,0.008952987706773406,0.25576732197422614,14.0,15.0
C_pitch,0.0,-0.01900087028161733,-0.9712172041085848,14.0,15.0
C_yaw,0.0,0.007934012517100266,0.9784435855814031,14.0,15.0
C_L,0.0,0.0007048605363786009,0.19867631439944394,14.0,20.0
C_D,0.0,0.0003645210514396036,0.765163832967994,14.0,20.0
C_S,0.0,0.0002922970160779868,0.1512890911603485,14.0,20.0
C_roll,0.0,0.008613438996019622,0.24991391881751301,14.0,20.0
C_pitch,0.0,-0.017944885649059966,-0.9332864801581294,14.0,20.0
C_yaw,0.0,0.007309606930228554,0.9602973735585584,14.0,20.0
C_L,0.0,0.0008847577871189266,0.19841881049555743,14.0,25.0
C_D,0.0,0.0006499459730207212,0.7657542661966662,14.0,25.0
C_S,0.0,0.0003856960462124462,0.14737759145013693,14.0,25.0
C_roll,0.0,0.008788967435485528,0.24801986641334928,14.0,25.0
C_pitch,0.0,-0.018677708231350107,-0.9379983415501871,14.0,25.0
C_yaw,0.0,0.007838807821684416,0.9541141540794353,14.0,25.0
C_L,0.0,0.003258129534755046,0.21710574765066395,20.0,5.0
C_D,0.0,0.0014648281734255327,0.8866893254109577,20.0,5.0
C_S,0.0,0.000700078054465801,0.3909755908478439,20.0,5.0
C_roll,0.0,0.018974278222346843,0.6912313958946135,20.0,5.0
C_pitch,0.0,-0.022651848995273477,-0.6291129273140588,20.0,5.0
C_yaw,0.0,0.015261560691443595,1.697367698730437,20.0,5.0
C_L,0.0,0.0015356416990955095,0.21716553224723545,20.0,10.0
C_D,0.0,0.0009965092644557512,0.8857483598493445,20.0,10.0
C_S,0.0,0.00031486461857410056,0.27756544512176956,20.0,10.0
C_roll,0.0,0.014842475849445357,0.478360635204725,20.0,10.0
C_pitch,0.0,-0.01981624288798877,-0.7693932317259455,20.0,10.0
C_yaw,0.0,0.012319825845149924,1.4907095445012228,20.0,10.0
C_L,0.0,0.0009337536941533347,0.21388286052090472,20.0,15.0
C_D,0.0,0.0007233421483647969,0.8820818650008239,20.0,15.0
C_S,0.0,-0.00012847244847902838,0.25347363349717833,20.0,15.0
C_roll,0.0,0.013351257455288042,0.44032127983356906,20.0,15.0
C_pitch,0.0,-0.018907677428382116,-0.7852505129754381,20.0,15.0
C_yaw,0.0,0.010744549893983942,1.441217973542093,20.0,15.0
C_L,0.0,0.0008290669351824775,0.20372620442366868,20.0,20.0
C_D,0.0,0.000760774717777808,0.8669789757642594,20.0,20.0
C_S,0.0,-8.219544533053867e-06,0.24791254256009818,20.0,20.0
C_roll,0.0,0.012938566482312258,0.421994741296463,20.0,20.0
C_pitch,0.0,-0.0177156916364252,-0.7491415942500562,20.0,20.0
C_yaw,0.0,0.010512863926035645,1.4014066587496046,20.0,20.0
C_L,0.0,0.0008069505137762361,0.19507808709112284,20.0,25.0
C_D,0.0,0.0008326374512572098,0.8660477257817788,20.0,25.0
C_S,0.0,-8.250086107193655e-06,0.24894331820339283,20.0,25.0
C_roll,0.0,0.01318418588716277,0.4183415628846854,20.0,25.0
C_pitch,0.0,-0.017991692009137132,-0.7246620007021317,20.0,25.0
C_yaw,0.0,0.010625501661766876,1.3922402679183756,20.0,25.0
