Filename,sample index,Date,Folder,config,aoa,vw_actual,Dpa,Pressure,Temp,Density,vw,sideslip,C_D,C_S,C_L,C_roll,C_pitch,C_yaw,C_D_std,C_S_std,C_L_std,C_roll_std,C_pitch_std,C_yaw_std,SNR(Fx),SNR(Fy),SNR(Fz),SNR(Mx),SNR(My),SNR(Mz),aoa_kite,dyn_vis,Rey
normal_aoa_14_vw_15,5,6-4-2024,data/,normal,14.0,14.95,104.0,1005.88,23.5,1.182,15,6.0,0.0659719846610051,0.10681386211982448,0.6903929611404825,0.055595889559861784,0.1335060161065823,-0.032214723828973224,0.056703691446010056,0.08757103310051652,0.11575051846223079,0.26778560856143063,0.3134552867797829,0.22707542963870456,52.87934153949512,29.58904798016182,55.286384603224406,28.08925575938155,55.84591440037097,45.063755802555264,6.75,1.685051138130293e-05,419474.5097079335
normal_aoa_14_vw_15,6,6-4-2024,data/,normal,14.0,14.94,104.02,1005.83,23.5,1.181,15,4.0,0.0748442383333587,0.04726581629164167,0.7030298987387703,0.013883613367843703,0.11116124370088358,-0.06505291127243551,0.06729212772683413,0.08527781467779993,0.11448225360918139,0.2740228021734156,0.3212119494591946,0.2215616548913044,52.818669058987425,23.508240006631926,55.27513238882633,21.819569253592842,55.83476626420643,40.63329812753038,6.75,1.685051138130293e-05,418839.27676112356
normal_aoa_14_vw_15,7,6-4-2024,data/,normal,14.0,14.95,104.06,1005.83,23.5,1.181,15,2.0,0.07443091229106875,0.013112575200320874,0.7146649012208873,-0.0057323690929427995,0.10338401300957431,-0.041657104954206554,0.06516894780807642,0.10497240104631814,0.12124796083830813,0.34499811460283775,0.3357106345118851,0.2753293617114948,52.68902856390331,22.63985859831689,55.266779785135164,10.443486455215478,55.83273837656386,31.090280970901986,6.75,1.685051138130293e-05,419119.6243359302
normal_aoa_14_vw_15,8,6-4-2024,data/,normal,14.0,14.95,104.06,1005.86,23.6,1.181,15,0.0,0.07620613126170364,-0.005723489899121827,0.7201375247976534,-0.017779186058982696,0.09705995450788359,0.025956693855824754,0.06643694037963914,0.09569352622952663,0.12140973897101848,0.3177959953570477,0.33146442862333514,0.25266746752242536,52.63777699904912,24.371082723704173,55.266473041906686,17.29434149136824,55.83432622117215,25.900407798537284,6.75,1.6849211928387722e-05,419151.94787841866
normal_aoa_14_vw_15,9,6-4-2024,data/,normal,14.0,14.95,104.02,1005.84,23.6,1.181,15,-2.0,0.07499670058391397,-0.030171046289447834,0.7123961734215591,-0.02967282865748974,0.1082729916759977,0.08085187903474715,0.06930121725222285,0.0889410612813592,0.11299576330514205,0.27746883668942934,0.31612199025512744,0.22607491321866438,52.719107588666404,29.83678418977885,55.268197596203606,25.84540750085634,55.828319190346704,37.920856317206834,6.75,1.6849211928387722e-05,419151.94787841866
normal_aoa_14_vw_15,10,6-4-2024,data/,normal,14.0,14.94,103.97,1005.86,23.7,1.181,15,-4.0,0.07718694520788015,-0.08258989004891862,0.7185058794816122,-0.07255661209742066,0.09842421012874379,0.057186773078392365,0.07257337979772993,0.10337522441484683,0.11369182453710275,0.2993069271964099,0.3223947396941767,0.2576632959921357,52.80641038572653,34.41224909621002,55.2661035044974,30.224019660157385,55.78094858427874,43.27697786128673,6.75,1.6847912635408174e-05,418903.88161008025
normal_aoa_14_vw_15,11,6-4-2024,data/,normal,14.0,14.95,103.94,1005.89,23.7,1.181,15,-6.0,0.06981936255909356,-0.1246224098075721,0.7063818342566942,-0.10339848341514717,0.10686669274010671,0.05623622408542423,0.06189718940089954,0.08839831731535606,0.10986579474603349,0.27605736461772923,0.3051808388735791,0.22710198059710898,52.9543792538163,37.60595881343871,55.27199518868376,33.213032135315196,55.7871775041639,46.983344093524366,6.75,1.6847912635408174e-05,419184.2724277577
normal_aoa_14_vw_15,12,6-4-2024,data/,normal,14.0,14.94,103.9,1005.89,23.7,1.18,15,-8.0,0.045970774980048174,-0.16576233430124818,0.6895133813557052,-0.1488550168525376,0.15187534202773634,0.04839726567093288,0.08082102169968614,0.08081506298796796,0.11263705082209809,0.23880635172735898,0.3196792530608582,0.20336111171702603,52.991030614978065,39.544335229101314,55.283231146212024,35.18221674889163,55.83577618600425,49.33090289771677,6.75,1.6847912635408174e-05,418549.1789160835
normal_aoa_14_vw_15,13,6-4-2024,data/,normal,14.0,14.94,103.9,1005.94,23.8,1.18,15,-10.0,0.08154419513790583,-0.1547624017218077,0.6848133241943787,-0.15264058901617691,0.11794429932455928,0.11078633868105622,0.07321652308663763,0.08091675388057792,0.11492199715689388,0.2461482786395594,0.3131943472968477,0.2213340554984619,53.565698896152064,40.40760505104921,55.2852795873054,36.02689770511356,55.571046333430694,50.52916668862038,6.75,1.6846613502488067e-05,418581.4554930307
normal_aoa_14_vw_15,14,6-4-2024,data/,normal,14.0,14.95,103.88,1005.92,23.8,1.18,15,-12.0,0.08507876950670497,-0.15046956135844575,0.6594331223458385,-0.14893620702085658,0.13930824016931276,0.14693575387919294,0.07049402487164678,0.10745805760592353,0.12513123236330093,0.34172961019240305,0.34470172661372517,0.2844650577003346,53.82166301557524,41.47361794610611,55.29805543761463,37.21851373230508,55.55759994119064,51.68429112815778,6.75,1.6846613502488067e-05,418861.6304967075
normal_aoa_14_vw_15,15,6-4-2024,data/,normal,14.0,14.95,103.86,1005.91,23.8,1.18,15,-14.0,0.08502228989295545,-0.18073793463241197,0.6559178722111997,-0.18011495692493784,0.11808591951896195,0.13368296874405033,0.0683540421988184,0.14127284878038693,0.12196874379350453,0.4695781874444239,0.34222962225531717,0.36865746720699055,53.94244316364548,42.93121617188424,55.3004461905172,38.75371216404698,55.561008986295896,53.19291330444321,6.75,1.6846613502488067e-05,418861.6304967075
normal_aoa_14_vw_15,16,6-4-2024,data/,normal,14.0,14.95,103.83,1005.91,23.8,1.18,15,-20.0,0.10290625866658622,-0.21502927180270937,0.6088348647484862,-0.2138229563593915,0.0898690451437043,0.1518642151056174,0.06663287442595907,0.09573294333940437,0.1201211925158393,0.2927829708445255,0.32667034500847236,0.24854910120471924,54.370548364203856,45.991989590808714,55.332845462203785,41.61881698079354,55.70134290744386,55.77416570817773,6.75,1.6846613502488067e-05,418861.6304967075
normal_aoa_14_vw_20,0,6-4-2024,data/,normal,14.0,19.99,184.4,1005.9,25.2,1.175,20,-20.0,0.10353046378631973,-0.21249300543262517,0.6335191349907786,-0.2089244537002105,0.045620002509335705,0.15618432231502094,0.07017472947331732,0.061306769510076485,0.09749099903334356,0.16168315541595837,0.2687788317120803,0.16896942691475353,59.03525071918816,50.481662520837475,54.84700528006516,46.17936442281959,41.40335244659462,60.73648449367452,6.75,1.682844251639659e-05,558298.8438083801
normal_aoa_14_vw_20,1,6-4-2024,data/,normal,14.0,19.97,185.4,1005.9,25.3,1.174,20,-14.0,0.08933663550441948,-0.17360389432224504,0.6758488993440533,-0.16982358691001434,0.0812349349087776,0.14463089636654874,0.07371165735690068,0.08151560830394369,0.10438555244170608,0.21986733875552328,0.3011248857109663,0.21178754103542635,58.59575109878088,47.336145513871465,54.788683153576656,43.105913645495384,40.37294557472534,58.08967675165533,6.75,1.6827145799002567e-05,557308.5365764096
normal_aoa_14_vw_20,2,6-4-2024,data/,normal,14.0,19.97,184.4,1005.89,25.4,1.174,20,-12.0,0.08219582153965345,-0.12689781274761638,0.6839120355266916,-0.12763876639494712,0.11241053573247485,0.19365600139431208,0.08572192096025516,0.08637787846169423,0.10876942978693563,0.2417037762176777,0.3144160230526578,0.22024605230067,58.444099933806385,45.831492070343295,54.77688558175829,41.60545724310997,38.489281505598214,56.786712542029,6.75,1.682584924360477e-05,557351.4812968143
normal_aoa_14_vw_20,3,6-4-2024,data/,normal,14.0,19.98,184.1,1005.84,25.5,1.173,20,-10.0,0.07960866537283659,-0.15777814842209947,0.6994938351560406,-0.15275729298928875,0.11839271111457719,0.10710222886441875,0.07508446548024121,0.08582973098911655,0.10231197211698209,0.2520548803786087,0.2891920990083659,0.22720013223014265,58.201472594607836,44.59708079675245,54.76005680160261,40.38497811817119,40.16516007276252,55.61477507204843,6.75,1.682455285032152e-05,557198.523098987
normal_aoa_14_vw_20,4,6-4-2024,data/,normal,14.0,20.01,185.1,1005.83,25.6,1.173,20,-8.0,0.04430839101262548,-0.1655668878664129,0.7051526233359419,-0.14511847945448467,0.14480896741086394,0.0520328723587931,0.07860753487531219,0.08706395504121305,0.09216399518464263,0.24441325287523694,0.2826795393501858,0.2067899605177741,57.59641616558676,43.619013993675054,54.750237370053156,39.440363311014096,42.62331784264851,54.44268588963889,6.75,1.682325661927086e-05,558078.1540980214
normal_aoa_14_vw_20,5,6-4-2024,data/,normal,14.0,19.97,185.2,1005.82,25.6,1.173,20,-6.0,0.07140299151158139,-0.12264922020908012,0.7254389223989856,-0.09733907657452705,0.09149118003764636,0.06552668639882574,0.07296886843951556,0.07696376585064223,0.09564222267604966,0.23470666865812392,0.28820644714866134,0.19740605064290062,57.58033429935773,41.531088410859034,54.73193298965166,37.23845559797357,42.27220085745356,52.08756142150331,6.75,1.682325661927086e-05,556962.5555890797
normal_aoa_14_vw_20,6,6-4-2024,data/,normal,14.0,20.02,184.05,1005.82,25.7,1.172,20,-4.0,0.08603736507320181,-0.0800649440600689,0.7329829883289605,-0.06468776654953794,0.06529220775964377,0.06896549856171037,0.07697322038279962,0.08243959554309628,0.10027795408094771,0.26324104956547456,0.30137962788327716,0.2167444055111563,57.473412650622066,38.09342482930275,54.72346490110092,34.027136656141856,42.24208194654735,48.67797829909072,6.75,1.6821960550570507e-05,557924.0286401515
normal_aoa_14_vw_20,7,6-4-2024,data/,normal,14.0,20.01,186.2,1005.8,25.8,1.172,20,-2.0,0.0774306667689662,-0.033732252057097144,0.7365117524628089,-0.03717265281010128,0.08458138911589527,0.07150659719846149,0.07885879170150914,0.08041692736528688,0.09840129821091025,0.25664247224065045,0.3032442768621773,0.2131619969851623,57.27082857260456,32.80235889108609,54.72178801580571,28.9953865570166,42.53530926983409,43.215047076478754,6.75,1.682066464433787e-05,557688.3077065392
normal_aoa_14_vw_20,8,6-4-2024,data/,normal,14.0,19.96,184.7,1005.8,25.8,1.172,20,0.0,0.08434439705908281,-0.006303794779302785,0.7414194955025194,-0.015432087807619496,0.06394776443924402,0.03396974451270966,0.07353758320928988,0.08077877600034804,0.09566272832771504,0.25614452062537135,0.28616225820966984,0.2112782173806754,57.315299939420264,26.385001909717406,54.720872910727586,17.27281111346573,42.81302066683457,31.468902686385366,6.75,1.682066464433787e-05,556294.7836992764
normal_aoa_14_vw_20,9,6-4-2024,data/,normal,14.0,19.97,183.8,1005.8,25.9,1.172,20,2.0,0.07044319084958395,0.0076449675838074485,0.7319477456732922,-0.014413751355378271,0.10858081221432565,-0.049127572225885284,0.07028245295783925,0.0952858734911787,0.10486059617089845,0.31289234221752565,0.3064023193100051,0.24930657370181283,57.23640865524116,26.6538951647678,54.7278602998587,18.312726766774738,42.77499691565737,35.17639744453896,6.75,1.6819368900690038e-05,556616.3662428447
normal_aoa_14_vw_20,10,6-4-2024,data/,normal,14.0,19.97,184.5,1005.79,26.0,1.171,20,4.0,0.0759869230703987,0.04754888678879677,0.723748815430589,0.012889674756975134,0.1063402963741235,-0.05894992158635656,0.08092275878567332,0.09251569670176474,0.10498174775692969,0.29805517785319563,0.3131936669161831,0.24051817110817755,57.3786886760859,30.863839580048488,54.74169226408628,29.56273664642173,42.50831202847133,45.30362141312105,6.75,1.6818073319743788e-05,556184.2799804432
normal_aoa_14_vw_20,11,6-4-2024,data/,normal,14.0,19.97,184.5,1005.73,26.1,1.171,20,6.0,0.07415917281802734,0.10383438059772603,0.7101669335239228,0.05124017649546508,0.11372187717928241,-0.028054929552919713,0.083035500394563,0.08651804779843851,0.10509517668301666,0.27539776701459634,0.30911353637105915,0.22763450223720721,57.4614535267395,36.619059096034725,54.764710884853265,34.5070376352463,42.816250946743615,49.81155172806686,6.75,1.68167779016156e-05,556227.123574092
normal_aoa_14_vw_20,12,6-4-2024,data/,normal,14.0,19.89,183.6,1005.68,26.1,1.171,20,8.0,0.05333836089683922,0.14708552079299436,0.6901805065418438,0.09580624217788523,0.15233921007829967,-0.017600441763315624,0.05868517548343094,0.07941235200935366,0.09269295171609146,0.24810947694049365,0.2624521082412843,0.20353886070273425,57.47709376708476,40.04783889013275,54.80021609800404,37.145005464844516,43.69168479537962,52.56651652729271,6.75,1.68167779016156e-05,553998.8727034897
normal_aoa_14_vw_20,13,6-4-2024,data/,normal,14.0,20.03,181.4,1005.67,26.2,1.17,20,10.0,0.03794994379294683,0.1529857372633403,0.6700890993902249,0.10315013660429932,0.1665002281907692,-0.06146075699668256,0.06754346856760933,0.0687400547558046,0.09233943551356902,0.20687273889584337,0.27382914644383755,0.17904168020365646,57.62608694172438,42.224999685266646,54.81554008357795,38.99055980109654,43.6980697269173,54.565043085262985,6.75,1.6815482646421633e-05,557464.8196015244
normal_aoa_14_vw_20,14,6-4-2024,data/,normal,14.0,19.92,184.1,1005.7,26.2,1.17,20,12.0,0.04927173750509142,0.1607327989601709,0.6720538021514791,0.09905086492053271,0.1269803002054139,-0.10850547259097068,0.06525196711591674,0.07679356841614328,0.10121238261511174,0.24913325038802375,0.2901781384243631,0.20075689548234288,57.8400347980512,44.00053924575333,54.824113674393956,40.747230520806454,43.66123746223802,56.37979747026144,6.75,1.6815482646421633e-05,554403.3552901831
normal_aoa_14_vw_20,15,6-4-2024,data/,normal,14.0,19.87,183.4,1005.69,26.3,1.17,20,14.0,0.09256522730833919,0.1518335790075335,0.6604103681116571,0.12021793198248558,0.09966191517243754,-0.14101954220421112,0.053822381148841164,0.07560521014117323,0.10048644463540478,0.24270732142339563,0.28792205092502593,0.20362470578829606,58.36880715944001,45.27607033938678,54.843253907278154,41.59875778278607,42.1751811809421,57.178406564550016,6.75,1.681418755427773e-05,553054.3756563595
normal_aoa_14_vw_20,16,6-4-2024,data/,normal,14.0,19.91,184.1,1005.7,26.3,1.17,20,20.0,0.09714154074089239,0.19863493037277108,0.5943655327325453,0.171224595160869,0.1059676259149172,-0.16002856449011726,0.05245025480937981,0.06656268902010753,0.09017376418070827,0.19421742574785564,0.25375043659880436,0.17848832638600237,58.723658405627674,49.24962081352762,54.91679872291786,45.2314774114222,43.78215919790766,60.312845458287576,6.75,1.681418755427773e-05,554167.721153403
normal_aoa_14_vw_25,0,6-4-2024,data/,normal,14.0,24.92,288.1,1005.75,27.3,1.166,25,20.0,0.06444611410645538,0.20169996795243814,0.6235361761990348,0.20773847108032437,0.1496976536559575,-0.11298852028469177,0.05284336833260731,0.049819189261538215,0.07030113250926602,0.1277035169435051,0.21557554801045695,0.12625459326317617,62.136048427971616,53.38190831338448,54.266222529855625,49.15884880808118,53.02860513408458,63.85040432876838,6.75,1.680124562585912e-05,691775.3753990298
normal_aoa_14_vw_25,1,6-4-2024,data/,normal,14.0,25.01,286.4,1005.8,27.7,1.164,25,14.0,0.07856320296327086,0.1321249470452496,0.669807195297142,0.10581641095538112,0.10244247460241723,-0.15052592938985415,0.06872808802897469,0.05448750498075543,0.07481557670726074,0.15364683650581515,0.23589830520790778,0.14333826775940908,62.07279445014981,49.18016151421932,54.14615601342283,45.37456683116444,53.863140040402605,60.54876279289477,6.75,1.6796073448663977e-05,693296.325215002
normal_aoa_14_vw_25,2,6-4-2024,data/,normal,14.0,24.01,288.3,1005.84,27.9,1.164,25,12.0,0.1520389917050694,0.14814727916155518,0.7614420051945184,0.11328642737603731,-0.012824933749935846,-0.10637632340433581,0.07576358151982039,0.062299923073119025,0.08621977900843243,0.18691042140870884,0.27062642833831096,0.16292115559606363,62.005367568110145,47.262139800508976,54.122805231026575,43.63347717331525,54.03768808050482,59.00772684724135,6.75,1.6793488348126528e-05,665678.0156844024
normal_aoa_14_vw_25,3,6-4-2024,data/,normal,14.0,24.86,286.1,1005.87,28.1,1.163,25,10.0,0.08952860666209699,0.13461593356623905,0.7164928040263588,0.101672021238549,0.07006452657864368,-0.07953115262720428,0.07562577977971428,0.0704112177728654,0.08510865752768013,0.20592504675297224,0.2656923614769282,0.18328768649173235,61.74779897905337,45.74729723338635,54.08637931892687,42.298536880395844,53.954083307531796,57.649390899865345,6.75,1.679090390747955e-05,688758.1552323934
normal_aoa_14_vw_25,4,6-4-2024,data/,normal,14.0,24.9,284.2,1005.92,28.7,1.161,25,8.0,0.069556027225476,0.13918957042964597,0.7244989792601143,0.08623835203268451,0.06738865328630407,-0.01876395909083875,0.06351046839617085,0.10606369835472317,0.15038177328325505,0.33887137422012586,0.432335110802208,0.27358592550383365,61.32888382968589,43.74091530437681,54.05976956318643,41.13374604903403,53.23285007466555,55.888086350873714,6.75,1.678315455367572e-05,688998.0046967652
normal_aoa_14_vw_25,5,6-4-2024,data/,normal,14.0,24.91,283.6,1006.0,29.0,1.16,25,6.0,0.07883090642501846,0.08347461274913333,0.7371661284718998,0.036790039200502646,0.06841207737766665,-0.05453507096591773,0.07550551034344374,0.21410473265752322,0.19712706298768903,0.7371511125453708,0.5483540170366682,0.5682183695343066,61.20534946220073,40.20922109960392,54.02289152843432,38.161810246760915,53.39802434254509,52.84506559661759,6.75,1.6779282114244617e-05,688839.9587839183
normal_aoa_14_vw_25,6,6-4-2024,data/,normal,14.0,24.87,283.5,1006.0,29.2,1.159,25,4.0,0.08816127830669734,0.035121453522810576,0.7517087664595979,0.008394963062493708,0.058867978337208575,-0.06758407521805056,0.07919620257456346,0.1792671607161618,0.13954898248647024,0.617756888311738,0.40871540059986927,0.47508821485184066,61.06235128171025,37.65026700797672,53.99918210388275,33.33687362765476,53.46754068706429,47.80534460060654,6.75,1.677670131863018e-05,687246.6631563902
normal_aoa_14_vw_25,7,6-4-2024,data/,normal,14.0,24.9,282.1,1006.06,29.5,1.158,25,2.0,0.0816427408155465,-0.0001735440209021844,0.7575788650663995,-0.013321477722201701,0.07166111464406594,-0.049655739046606674,0.07783759069911701,0.14356999908611323,0.13629679403837572,0.4770864804730921,0.395347385322269,0.3751064974921671,60.964023066509284,34.47773559539422,53.974884477216655,23.904623732985094,53.47410965468595,36.623900375444975,6.75,1.6772831373357525e-05,687640.6101786993
normal_aoa_14_vw_25,8,6-4-2024,data/,normal,14.0,24.8,284.1,1006.07,29.6,1.158,25,0.0,0.08544304037676764,-0.016011835705816182,0.7692121873384726,-0.020642884856180092,0.06659973986966713,0.022624071788077064,0.09218191417445255,0.11238061037708091,0.13491524634070567,0.3747501693606586,0.41582926743722465,0.3005042277471747,60.90788424382366,32.616907599804414,53.96757069952894,19.901954200683296,53.52465791246435,36.98308166061856,6.75,1.677154172486499e-05,684931.6651056105
normal_aoa_14_vw_25,9,6-4-2024,data/,normal,14.0,24.9,284.1,1006.08,29.7,1.157,25,-2.0,0.08744831535531089,-0.042126609062444975,0.7615412830122074,-0.03701249225181898,0.06461302432393078,0.06762686170149189,0.07287611772577104,0.15053462434896459,0.12370694800591994,0.5178297210075405,0.37610396675621605,0.3971530119720776,61.02877167761,36.87318723365327,53.96826446351354,31.84659649375383,53.66387941981397,48.22215220804199,6.75,1.6770252243181326e-05,687152.455007674
normal_aoa_14_vw_25,10,6-4-2024,data/,normal,14.0,24.9,282.5,1006.06,29.8,1.157,25,-4.0,0.08546038526064245,-0.08723659942470131,0.7532682255008429,-0.06321889991473095,0.08016792051050342,0.06928406662248865,0.09390875675300386,0.15201176198833755,0.12430522552173168,0.5187779887691082,0.3989924805775595,0.39903495973835,61.07063134899377,40.03870953694114,53.978235141166316,37.640381542977146,53.63872028275059,53.191404219973876,6.75,1.6768962928411896e-05,687205.2880786799
normal_aoa_14_vw_25,11,6-4-2024,data/,normal,14.0,24.8,281.5,1006.0,29.9,1.156,25,-6.0,0.08364651583562988,-0.13525171807821015,0.7539740876253156,-0.10478803295606692,0.07699756344535227,0.05015933234160082,0.08784108442724331,0.09559231332503959,0.15879873183639637,0.3096326905460668,0.46403754999190683,0.2523848379391105,61.172979196678504,44.76704247182419,53.99063988176225,40.951800263625316,53.61768163373833,56.23488057239023,6.75,1.676767378066181e-05,683906.4350849617
normal_aoa_14_vw_25,12,6-4-2024,data/,normal,14.0,24.8,281.4,1006.0,30.0,1.156,25,-8.0,0.06338254799754393,-0.17427661859803517,0.7370001226855704,-0.14738387062978203,0.10759766183975797,0.03906113304108378,0.0684500567562,0.0779888024297011,0.10274562670006042,0.22309415769016117,0.3114344111447799,0.19759724801501977,61.25571008473366,47.10091562789003,54.02586269273825,43.055604979992665,53.41068731843247,58.327760367276774,6.75,1.6766384800035848e-05,683959.0130351465
normal_aoa_14_vw_25,13,6-4-2024,data/,normal,14.0,24.9,281.0,1006.0,30.0,1.156,25,-10.0,0.050449315684557544,-0.1777286797934834,0.7190135824754933,-0.14601178682425153,0.11678271062370925,0.08808918796186341,0.07566722202744065,0.061567796770743526,0.07976431644660512,0.17988482945786768,0.260264067939375,0.15982201589676656,61.44524184153028,48.40140963478476,54.04614300135635,44.46873824673768,53.41703886540001,59.8768225332892,6.75,1.6766384800035848e-05,686716.9122812559
normal_aoa_14_vw_25,14,6-4-2024,data/,normal,14.0,24.95,282.0,1006.0,30.1,1.155,25,-12.0,0.09172771323978374,-0.1533213244585138,0.6988758618215558,-0.14884210231945355,0.09185785083304304,0.14064087955394822,0.09233156868213356,0.06065592403375706,0.0809304550283139,0.15973234160041666,0.27060494658752154,0.15501337774937846,62.1161875092225,49.18012129191573,54.08205695799595,45.04150396900092,54.23347833118483,60.438689312078424,6.75,1.6765095986638542e-05,687553.4747422095
normal_aoa_14_vw_25,15,6-4-2024,data/,normal,14.0,24.8,281.0,1006.0,30.2,1.155,25,-14.0,0.10328319200861291,-0.17788628846092497,0.6895517914970525,-0.17259340255011277,0.0674868720129686,0.13834118880157745,0.07452435470435093,0.05995392586353498,0.08125938739759243,0.1652374239601303,0.25507313555570743,0.15985212463940546,62.263537339004756,50.70997182263022,54.119630289957776,46.56785087487472,54.00580486000618,61.78866416863768,6.75,1.676380734057411e-05,683472.4217015258
normal_aoa_14_vw_25,16,6-4-2024,data/,normal,14.0,24.8,283.0,1005.94,300.3,1.155,25,-20.0,0.11042437277086015,-0.21972896717759335,0.6523981460058963,-0.21615089054303255,0.04118386679464279,0.13169301257691354,0.057179517961332825,0.05142963602406712,0.08139050043854654,0.13649839413066325,0.24350545020076667,0.1373322571045764,62.564475837727784,53.9263723267414,54.21327763304407,49.6775647411846,53.33395115020252,64.29209511185384,6.75,1.3945227236219227e-05,821614.4352414538
normal_aoa_16_vw_05,0,6-4-2024,data/,normal,16.05,5.02,11.55,1006.0,28.2,1.164,5,0.0,0.13244461016137413,0.04812748240849814,0.7491537468259267,0.18001728048957982,0.509553510730741,0.21184200980672888,0.13619299723981637,0.07288392643862039,0.7471357828287812,0.2693558360984883,1.980014426099818,0.21985535498475897,38.1431125430163,25.65161913076839,55.827948886127096,21.07962913198,61.17900834194265,13.095330682315112,8.8,1.6789611934890738e-05,139211.794117933
normal_aoa_16_vw_10,0,6-4-2024,data/,normal,16.05,9.99,45.7,1006.4,28.4,1.163,10,0.0,0.08526307427482123,-0.0012513899021805099,0.8432965557246014,0.022167846917160238,0.18493660349758217,0.043047159609857,0.05763960022385002,0.06671307867879035,0.24222989929038713,0.18916870922142034,0.645049493738981,0.15872654453418836,46.48472305488563,24.627128981280375,55.58686748177197,20.089598734449364,59.31170978006052,19.69553264212812,8.8,1.6787028485731373e-05,276841.61041069
normal_aoa_16_vw_15,0,6-4-2024,data/,normal,16.05,15.01,103.04,1006.4,28.9,1.161,15,0.0,0.09289614633150872,-0.008382912408632195,0.8738264876370802,-0.006446954468879302,0.09716939182933092,0.025007285605997374,0.061626539423251595,0.08663366292266843,0.12196576371670714,0.2867578008569736,0.34408525484960656,0.22718006067966579,52.755766895427385,24.08402067504282,55.16296891808257,18.70924524755795,54.695235715458224,26.038332079348887,8.8,1.6780572761361145e-05,415399.6469089879
normal_aoa_16_vw_20,0,6-4-2024,data/,normal,16.05,19.99,181.0,1006.38,29.8,1.157,20,0.0,0.1027663072461692,-0.009439417616346236,0.883267958180744,-0.010454784317127187,0.058807165373504146,0.03472330095628647,0.06792524508893862,0.0831546732881988,0.10815749780853737,0.27502552137321506,0.32205927879384244,0.2191018802936943,57.456831940257175,26.739368877754007,54.541832246621105,18.202646178109642,22.979037578149573,32.70946380190345,8.8,1.6768962928411896e-05,551696.1328792294
normal_aoa_16_vw_25,0,6-4-2024,data/,normal,16.05,24.95,282.0,1006.37,30.8,1.153,25,0.0,0.10095426157802152,-0.017344180054608,0.9107820507266753,-0.02108796570804844,0.055316370697614865,0.027604133775956913,0.08184761183775716,0.08629020250431685,0.13377543114212317,0.28665256346800766,0.40512804194386576,0.23120085145350286,61.17446505526466,30.24120516178151,53.62464014900553,19.995633195117573,56.79267095363364,38.34665653139074,8.8,1.6756078983978605e-05,686732.2606322403
normal_aoa_18_vw_05,0,6-4-2024,data/,normal,18.2,5.0,11.48,1006.2,28.2,1.163,5,0.0,0.17832028417509233,0.11133548011326189,0.8326151585450778,0.3017450688980154,0.5857503155657471,0.33221572774464686,0.10800154662562207,0.07627326243270834,0.7726503811947744,0.28707723829001097,2.0341068743213953,0.2393008786005619,38.41363684747604,24.690201430464455,55.822096398409215,20.46764378065556,61.11674137789349,12.755153918648215,10.95,1.6789611934890738e-05,138538.04417994354
normal_aoa_18_vw_10,0,6-4-2024,data/,normal,18.2,9.98,45.6,1006.0,28.5,1.162,10,0.0,0.16660353576876955,0.015560430638917998,0.8886692983886846,0.051783466827593286,0.18600387238511376,0.06740619739450773,0.11575559846784607,0.07833724393547754,0.24448918511938014,0.20697568307812625,0.6417869529195311,0.1875088404805376,47.211184307908255,22.980488608013562,55.57347371813172,18.70049735043873,59.02519401737144,20.563979463721527,10.95,1.6785737009379483e-05,276347.94929814513
normal_aoa_18_vw_15,0,6-4-2024,data/,normal,18.2,14.99,102.94,1006.0,28.7,1.161,15,0.0,0.1742276172645715,-0.003048573436551114,0.9183473807810916,0.007594162887500094,0.08116985840278781,0.036656967373098266,0.10137273225938118,0.08169394015888244,0.12879556191849015,0.26255965802953857,0.35855621129301135,0.2182921056824376,53.56670952784489,23.542378499044677,55.132379673878745,17.954866011593616,53.58527821648267,27.04538195010371,10.95,1.678315455367572e-05,414782.33294797235
normal_aoa_18_vw_20,0,6-4-2024,data/,normal,18.2,19.91,181.0,1006.3,29.3,1.159,20,0.0,0.17952999770416067,-0.005490315469475384,0.9241863528125632,-0.003288300930383054,0.04708860678458637,0.03458531065308735,0.11043040120769752,0.08146337962557028,0.1264124380216593,0.2663722533817692,0.36337482789254266,0.22407714077632665,58.20569517814773,26.52015805521375,54.493573590859555,17.820048670324457,36.40554614819302,32.3540113956866,10.95,1.677541117034622e-05,550226.5134529935
normal_aoa_18_vw_25,0,6-4-2024,data/,normal,18.2,25.01,284.0,1006.2,31.1,1.152,25,0.0,0.12517256087854292,-0.016478063506779175,1.0389067859085472,-0.01729313295387719,0.07511564221529704,0.03357632336667794,0.08054523526324071,0.0775479882897027,0.12726072581554015,0.24998823044955346,0.39091229757439366,0.20487795274454496,61.49173235723951,29.835827343899645,53.30677833251585,20.384332785539392,59.22694579025368,39.1411591217716,10.95,1.6752217073029746e-05,687945.2403081654
normal_aoa_19_vw_05,0,8-4-2024,data/,normal,19.2,5.0,11.71,1009.12,21.8,1.192,5,20.0,0.20933131129138796,0.2438077394175017,0.4085561285104973,0.08411468200203824,1.2273418604297832,0.12477341152027185,0.13399422208838463,0.10161982449492357,0.7231550881662271,0.3607833773648058,1.9286907158365352,0.2778402740466034,39.07998604401074,14.049029212022539,55.85146696815296,12.967644245034107,61.1302772538173,35.93606268426724,11.95,1.687262642948493e-05,141293.94791992535
