Filename,sample index,Date,Folder,config,aoa,vw_actual,Dpa,Pressure,Temp,Density,vw,SNR_F_X,SNR_F_Y,SNR_F_Z,SNR_M_X,SNR_M_Y,SNR_M_Z,F_X_load_ratio,F_Y_load_ratio,F_Z_load_ratio,M_X_load_ratio,M_Y_load_ratio,M_Z_load_ratio,sideslip,C_D,C_S,C_L,C_roll,C_pitch,C_yaw,C_D_std,C_S_std,C_L_std,C_roll_std,C_pitch_std,C_yaw_std,aoa_kite,dyn_vis,Rey
normal_aoa_12_vw_10,7,5-4-2024,data/,normal,12.0,10.01,46.19,1006.39,26.3,1.171,10,-0.0988880832302971,0.6524813713942647,0.7567447299729132,0.31034886762076846,0.5589373388216199,1.0700526978527067,-0.0002264059251276871,0.00012563054356646864,-0.00019571722266299282,5.647919745830921e-05,-0.00324187396978491,-0.0014266178229197712,-2.0,0.05983622357520132,-0.026589282997540733,0.5736253551859142,-0.01602435022197395,0.11455016745092222,0.07970991494098148,0.0642306093216251,0.07406325825839653,0.25836958835126383,0.2150086893018492,0.6768639125803583,0.18939729478273215,4.75,1.681418755427773e-05,278852.8428664484
normal_aoa_12_vw_10,8,5-4-2024,data/,normal,12.0,10.01,46.25,1006.39,26.3,1.171,10,0.02085992746664842,0.9181469100740168,0.7518212925311505,0.3697605209116367,0.5589578318203015,4.809792740762685,5.366946169058462e-05,-0.00010194668064891791,-0.00018837382282192383,-3.6519939323311984e-05,-0.00323261144822455,-3.41696788344027e-05,0.0,0.053327292604413545,0.009201848780433071,0.5647897011644987,0.027389794602317896,0.13640623581819525,0.054407114285001,0.06458072722950146,0.07616660698421063,0.2560444466031188,0.20167298287007718,0.672397337269792,0.18045504867966133,4.75,1.681418755427773e-05,278852.8428664484
normal_aoa_12_vw_10,9,5-4-2024,data/,normal,12.0,10.04,46.52,1006.42,26.3,1.171,10,0.07846409950651902,0.17359558452084697,0.7931531889904866,0.45466363614722194,0.562736090558312,1.0043111504670732,0.0002152855364390973,-2.2096633456397027e-05,-0.00023919957225740165,-0.00022920950824795676,-0.0033071678659702965,0.0016590401031394493,2.0,0.05250611407300112,0.024126895183476788,0.5680518637134262,0.03424543199257638,0.12726145124187255,-0.019971711431666775,0.06269705303929804,0.0827680517290751,0.2585662201264747,0.21074090217124597,0.6801549739082656,0.18795443819976101,4.75,1.681418755427773e-05,279688.5656722419
normal_aoa_12_vw_10,10,5-4-2024,data/,normal,12.0,10.05,46.52,1006.4,26.2,1.171,10,0.11252939149110305,0.6205253748855044,0.7547884587773521,0.3655666065907458,0.5756646731618222,1.0147582496409722,0.00032530801480039307,-0.0002821218131414485,-0.00018996864292782054,-0.00023950862967038946,-0.0035481247459329787,0.002191480645587425,4.0,0.05328957112868397,0.06267263147320205,0.5609353792714457,0.05508531211759705,0.12368413624349775,-0.03296147802423229,0.06365037597428794,0.07716991814519711,0.2597660955288463,0.2129772951426557,0.6835264885335971,0.18847897892397183,4.75,1.6815482646421633e-05,279945.57747658517
normal_aoa_12_vw_10,11,5-4-2024,data/,normal,12.0,10.04,46.55,1006.41,26.2,1.171,10,-0.029314465158128595,0.41903574388986103,0.7529606370243326,0.516047286196138,0.5614970493746618,1.0198000382456316,-7.480512936383743e-05,-0.00015050964312003304,-0.00018677772726015274,-0.0005248050779268446,-0.003426962079127971,0.003473652434946649,6.0,0.04901048928763111,0.11830898366000234,0.5507857116460176,0.09386088546539924,0.14246084145258428,-0.007635999044746073,0.0682608403657175,0.07148011914309099,0.25748773102226447,0.21013551791027626,0.6773534626522587,0.18683085926002155,4.75,1.6815482646421633e-05,279667.0246631756
normal_aoa_12_vw_10,12,5-4-2024,data/,normal,12.0,10.05,46.55,1006.44,26.2,1.171,10,-0.07838827969001276,-0.20525411641227087,0.7937748145465149,-0.10365656892317891,0.5257786275160546,1.0187427728366172,-0.00019774752985076872,4.191343172625347e-05,-0.00022900673847390138,5.682473870287964e-05,-0.0030866228421732845,0.0023474694765937536,8.0,0.03236915254514397,0.15890443885033181,0.5364393124375351,0.13923453403034716,0.15479912191178094,-0.0005312957763789826,0.05852245797337321,0.08364870155606269,0.2518940860798847,0.2247694277106208,0.6614343878345543,0.20837071000043564,4.75,1.6815482646421633e-05,279945.57747658517
normal_aoa_12_vw_10,13,5-4-2024,data/,normal,12.0,10.04,46.53,1006.38,26.2,1.171,10,0.06014314814716826,0.1609541777117858,0.7806967237033465,0.016930790738473884,0.5417486908236105,0.9092558488435531,0.00017905403808399,-6.333550753940482e-05,-0.0002171613682679289,-1.4222071767168468e-05,-0.003401111304281583,0.0028744076893242676,10.0,0.03038149458971849,0.15522458925002283,0.5356193696336624,0.13952474737613138,0.15704583855084617,-0.06379326409365917,0.0773556784210251,0.06716938721969117,0.26192063422144235,0.19052216725690363,0.6888561079813313,0.17317764461566923,4.75,1.6815482646421633e-05,279667.0246631756
normal_aoa_12_vw_10,14,5-4-2024,data/,normal,12.0,10.05,46.57,1006.41,26.2,1.171,10,0.03401778289108623,0.39366609485744153,0.7485797550897274,0.32581701448032424,0.5088038843237719,0.8532422611635339,0.0001002234265553228,-0.0002858724647165517,-0.0001840237615779681,-0.0005248759426925119,-0.0030398293853510405,0.004155314710216228,12.0,0.04902319503791231,0.14567348174819675,0.5215127638188685,0.14469295806599952,0.18481253146661192,-0.11695150574231462,0.06740091736207286,0.07147263003550261,0.2544143818964959,0.17144016727788694,0.6658823963829412,0.17177467753199052,4.75,1.6815482646421633e-05,279945.57747658517
normal_aoa_12_vw_10,15,5-4-2024,data/,normal,12.0,10.05,46.6,1006.42,26.2,1.171,10,0.040295522618092605,0.17142967128732003,0.6705670725420223,0.2071324184348909,0.5041165020827532,0.8331968653030737,0.00012168838099846768,-0.00011521069667621582,-0.00012558438859424506,-0.00035389065644807644,-0.003046501590814907,0.0058140784406447476,14.0,0.059375888879825894,0.16035728230400031,0.5240758906714617,0.1511266426617497,0.1359639382283196,-0.12493242212164671,0.054121522352693394,0.07981449175904193,0.2596261398145264,0.17720670333014732,0.6784427591654475,0.18407466771371325,4.75,1.6815482646421633e-05,279945.57747658517
normal_aoa_12_vw_10,16,5-4-2024,data/,normal,12.0,10.04,46.55,1006.36,26.2,1.171,10,0.06886386013058206,0.24869620632690193,0.4753067001789709,0.3178392862235688,0.5130378362084143,0.671837847768134,0.00022138100250749648,-0.0002969249139276588,-5.8152321499499225e-05,-0.000991497413022473,-0.0032485709293599693,0.004979347620350418,20.0,0.06829122944177497,0.20281431881350445,0.5045107708180931,0.18691732356588797,0.108367881176574,-0.16071247526868918,0.050708208078288734,0.06738202689095747,0.25343338934779164,0.18873077776904165,0.6622890648201212,0.17950256748343918,4.75,1.6815482646421633e-05,279667.0246631756
normal_aoa_12_vw_15,0,6-4-2024,data/,normal,12.0,14.96,103.2,1006.33,26.5,1.17,15,0.03592913768138205,0.2332234941754151,0.7421278075116032,0.22494602775446917,0.5038616078204227,0.6800536052047288,0.00011160057716865834,-0.0002674476509579451,-0.0001795201984173526,-0.0006065283053789211,-0.003131225639416004,0.005066887521752549,20.0,0.0605329974420628,0.21189342862457478,0.5132691874176084,0.18764181085993747,0.0831687432604958,-0.16112360451570024,0.05858796584569134,0.09207459049580452,0.12641879489865518,0.3002109584942224,0.3387683974627159,0.24612756520535875,4.75,1.6811597859601986e-05,416455.35769232083
normal_aoa_12_vw_15,1,6-4-2024,data/,normal,12.0,14.96,103.3,1006.36,26.6,1.17,15,-0.023369473644658623,0.41643552952068796,0.6907719626302051,0.43058096637044885,0.5094265513379079,0.790951906507421,-6.570123051663757e-05,-0.0003889500825288232,-0.00013472522990250346,-0.0010076045867078193,-0.003096771192562018,0.004370582113194796,14.0,0.05861799104487589,0.16473587053744415,0.5389662859843614,0.14495508376752902,0.0950665165052184,-0.13239455383806892,0.06585620971632745,0.14716905084749493,0.13024522540452277,0.447408681340573,0.35363834647999287,0.3653973615821485,4.75,1.68103032573003e-05,416487.4299313736
normal_aoa_12_vw_15,2,6-4-2024,data/,normal,12.0,14.96,103.2,1006.34,26.6,1.169,15,-0.007848920365217537,0.4731966285981277,0.7551290397100103,0.3883394363994983,0.5226470958181336,0.8650193604032693,-2.2085429326629934e-05,-0.0003891617869065914,-0.00018315195481934256,-0.0006838944254590655,-0.003207995626073546,0.0045766124426387025,12.0,0.05530630775162299,0.15016499283163418,0.5461821573900235,0.1380836664950088,0.11585152869433676,-0.1218463912510907,0.07619142560142941,0.1091036337085015,0.13495191611845597,0.33712647930729917,0.3606587325625382,0.2781772929449312,4.75,1.68103032573003e-05,416131.4577690391
normal_aoa_12_vw_15,3,6-4-2024,data/,normal,12.0,14.96,103.15,1006.34,26.7,1.169,15,-0.1585620390156613,0.6145670907579261,0.6990347072306989,0.4777753381774604,0.5034259731302877,0.9343518377590695,-0.0003808185495733567,-0.0005193410766025993,-0.0001379822846762143,-0.0007469032769589389,-0.002907577005653681,0.0038666346569037873,10.0,0.033432627475621986,0.15819052014776852,0.5435975825106585,0.12820829703811587,0.11153962415594296,-0.06233256730552075,0.052871804772972854,0.07944750664229813,0.11820255679828512,0.22683991132037856,0.3222513979163012,0.19735646210768854,4.75,1.680900881850899e-05,416163.50348375295
normal_aoa_12_vw_15,4,6-4-2024,data/,normal,12.0,14.96,103.25,1006.32,26.7,1.169,15,0.10511939071045762,0.5129709391031602,0.7245471401238875,0.5131089967256622,0.5709499411164853,1.010787363109831,0.000319552329833932,-0.000261693663419934,-0.00015710541247680143,-0.0006414571587721965,-0.0037117087163416303,0.003947933658120448,8.0,0.03519317459688315,0.15478091210383507,0.5511159787158385,0.1223848841909336,0.10882898183224657,-0.011709774440086178,0.05716658152116605,0.0780639459982244,0.11834244424734844,0.25192321422575703,0.32184433254489875,0.2044799817802422,4.75,1.680900881850899e-05,416163.50348375295
normal_aoa_12_vw_15,5,6-4-2024,data/,normal,12.0,14.96,103.17,1006.34,26.7,1.169,15,0.16522672006966044,0.5993397870925647,0.6694041151929044,0.5382973835959252,0.5650492528239149,1.042370081535529,0.0005154869021167334,-0.0003088046507529445,-0.00012018266173815765,-0.0005594768537877913,-0.003457396575209964,0.0024649122618240786,6.0,0.05236168252661267,0.11250508829842094,0.5708978229949321,0.07566847181276706,0.07915913401981517,-0.0214863108722944,0.06891106639331535,0.09795319478886376,0.12081035079547915,0.3158742984173084,0.33227503149899107,0.25202459193580473,4.75,1.680900881850899e-05,416163.50348375295
normal_aoa_12_vw_15,6,6-4-2024,data/,normal,12.0,14.96,103.02,1006.26,26.8,1.169,15,0.04233625841832401,0.184059279734844,0.6792894863689123,0.3394598347500945,0.5736500653596661,1.0391955956801064,0.00011305687555883814,-3.939701067851381e-05,-0.00012872785450263768,-0.00021191665893983402,-0.00350986251733379,0.0012531720600563645,4.0,0.057905807765572075,0.061878704402087904,0.5730534849739479,0.041401971620902214,0.07607624580447708,-0.03619466434481352,0.06112953747569451,0.10146947546459938,0.1155026122546331,0.3269886764824027,0.3210807640177559,0.26462521482915813,4.75,1.6807714543342376e-05,416195.5500827371
normal_aoa_12_vw_15,7,6-4-2024,data/,normal,12.0,14.97,103.2,1006.26,26.8,1.169,15,0.12815187500541467,1.501931299364218,0.768643105858215,0.4513081227354388,0.5976101144572084,1.0088966558488783,0.0003687527435335478,0.0003128711490578497,-0.0002017279509683333,-0.0002148025173675221,-0.003799832986695705,0.001030699278989953,2.0,0.054265094250030455,0.017092325086229907,0.5814971239043238,0.006982122746179149,0.08842185238975288,-0.03285147446833713,0.05576845893315255,0.10352804590161918,0.12729132180475275,0.321829029258516,0.35149032901558974,0.2632642182518063,4.75,1.6807714543342376e-05,416473.75566434325
normal_aoa_12_vw_15,8,6-4-2024,data/,normal,12.0,14.96,103.07,1006.31,26.8,1.169,15,0.13496287767350051,0.9195851011695735,0.7629378734918256,0.8121528413966248,0.5887053088324862,1.3263265672726146,0.0003877072723580377,-0.0001537761730025508,-0.00019089336411678203,-0.0002444171732187935,-0.0036199206791622243,-0.0001955552162812913,0.0,0.06093052047268069,-0.005989581475064354,0.590487075660288,-0.009247815061171807,0.05839567284119319,0.026419118940872174,0.06686703278115165,0.10756281074928342,0.13029571338983903,0.3334034833037604,0.36079427374289463,0.27140880011031826,4.75,1.6807714543342376e-05,416195.5500827371
normal_aoa_12_vw_15,9,6-4-2024,data/,normal,12.0,14.97,103.06,1006.32,26.9,1.169,15,0.11832993930668559,0.8161075229661818,0.6797621822933082,0.5663295654940571,0.5867669645818006,1.0917248285165493,0.0003376785927399721,0.00032661310140777206,-0.0001293993194251279,0.00017838275548492542,-0.0036347747674559663,-0.001355673301238035,-2.0,0.05875740739689955,-0.025222820140121793,0.5846837889752661,-0.01970237507129318,0.08085377582113157,0.08486091500479755,0.06394908289909317,0.09228117800990764,0.12182011973851642,0.29022348832573946,0.3407218569740574,0.23964450434844295,4.75,1.680642043191446e-05,416505.8245661547
normal_aoa_12_vw_15,10,6-4-2024,data/,normal,12.0,14.97,103.13,1006.29,26.9,1.168,15,0.10825261573778353,0.631193063965658,0.7554595587697756,0.5542465651576447,0.5769022711400541,1.0801690782640827,0.0003084294013616411,0.00022117058424039383,-0.00018647249511341373,0.00030819190590641345,-0.0035160985152259323,-0.0021385850962782464,-4.0,0.06039526621549649,-0.08129827289702592,0.5836837327983758,-0.06498161479958843,0.08153737309775566,0.06483649717629382,0.05913926172341911,0.08683392041470524,0.1196991238501667,0.25786653550011396,0.3289401271230351,0.21840687237328055,4.75,1.680642043191446e-05,416149.53215848474
normal_aoa_12_vw_15,11,6-4-2024,data/,normal,12.0,14.97,103.19,1006.28,26.9,1.168,15,0.09971002894941747,0.6603658669420601,0.733617542775783,0.5436951686634516,0.5650334816797101,1.033113125853761,0.0002897193870591108,0.00036591244224942163,-0.00016826678317024977,0.0004590129638572222,-0.0034551424965268583,-0.0024374035910763917,-6.0,0.05409869703918211,-0.12494305882413792,0.5746619305062093,-0.10040482471953045,0.0872426975577982,0.058121807930746124,0.06814969628742176,0.0841255618147561,0.11944629715518527,0.25362756540461273,0.3322023975155568,0.21356281297549023,4.75,1.680642043191446e-05,416149.53215848474
normal_aoa_12_vw_15,12,6-4-2024,data/,normal,12.0,14.96,103.13,1006.3,26.9,1.168,15,0.11702163824493335,0.45924271187387933,0.636791441035787,0.5568885749158844,0.5561892793749145,0.9901042440597364,0.0003625083636177071,0.00020281449699226494,-0.00010826635682138076,0.0006783323161228208,-0.003483573978217208,-0.0035283437262193067,-8.0,0.03491931262072332,-0.1652503859491786,0.5674068938864766,-0.14718040169207233,0.10366310159692288,0.05289519377763777,0.07627566369761159,0.0750595198778403,0.11982803898219356,0.22523980884711267,0.3332959275518054,0.1918035431071306,4.75,1.680642043191446e-05,415871.5431590468
normal_aoa_12_vw_15,13,6-4-2024,data/,normal,12.0,14.96,103.06,1006.33,26.9,1.168,15,-0.21755077936490483,0.46065861653159235,0.7381756546062365,0.38514925826627655,0.5186299387724832,0.924939072538931,-0.0005011130464701088,0.0002735568090028696,-0.00017563776568898783,0.00047504008916554727,-0.003082825590807906,-0.004425888140740892,-10.0,0.0360685187572878,-0.16886698795137084,0.5588112897329445,-0.14893528540730927,0.11153516579099813,0.10933406449698074,0.06768454903342118,0.07836299380129415,0.12006136878419577,0.23227589252548284,0.32822656452009363,0.19910649192896046,4.75,1.680642043191446e-05,415871.5431590468
normal_aoa_12_vw_15,14,6-4-2024,data/,normal,12.0,14.96,103.07,1006.33,27.0,1.168,15,-0.002960845166145721,0.35541445054007903,0.6941185990101344,0.3506732511501897,0.5295025743417867,0.7906373622336438,-8.51311558374368e-06,0.00023507169874915912,-0.00014526297702049603,0.0005501373382939983,-0.003303349212722215,-0.002983191817187191,-12.0,0.059717603299757366,-0.16140347814087155,0.5519733330938839,-0.15874878894446046,0.11027423351098971,0.15253623001223207,0.06730504228756283,0.12901742612540149,0.12965639935763418,0.4192990634710308,0.3589311944830478,0.3362260435762913,4.75,1.6805126484338935e-05,415903.564100722
normal_aoa_12_vw_15,15,6-4-2024,data/,normal,12.0,14.96,103.02,1006.3,27.0,1.168,15,0.12823546915228867,0.32426958950682144,0.7392292187305355,0.3667032998182843,0.5545490299752402,0.8232300819257613,0.0004313606135156971,0.00025516762069996185,-0.00018180955900004385,0.0007364377587321627,-0.0037285606015297103,-0.00563782548587012,-14.0,0.06638200422794764,-0.1786347652281077,0.5510351764355443,-0.17544314048057896,0.0822861802170344,0.14703910137951215,0.06096025401690819,0.13638817235110573,0.12901858349282144,0.45654198135547297,0.355662129980968,0.3582503347385987,4.75,1.6805126484338935e-05,415903.564100722
normal_aoa_12_vw_15,16,6-4-2024,data/,normal,12.0,14.96,102.96,1006.32,27.0,1.168,15,0.12201447932005093,0.3005010813129551,0.5481884749073944,0.3710034616542022,0.5371587994552897,0.7244094748783693,0.00042242693314002987,0.0003662061560130447,-7.782103222535514e-05,0.001189176923061147,-0.00356613536755433,-0.006366871005122922,-20.0,0.07355449907506185,-0.23051246335622635,0.5362083440640181,-0.23388235130596471,0.0555318406808425,0.15303826427419062,0.06293394076817656,0.10711902057089726,0.12810676208940577,0.3389948307503303,0.35575048440312773,0.27892839319822976,4.75,1.6805126484338935e-05,415903.564100722
normal_aoa_12_vw_20,0,6-4-2024,data/,normal,12.0,20.05,184.88,1006.38,27.9,1.165,20,0.06336445413899944,0.35888572045174505,0.6840695113281845,0.3074931964767024,0.5319424524406522,0.7056775737983128,0.00020243339949752403,0.00047427520229660104,-0.0001306328122412444,0.0008932905754743734,-0.003458145904070324,-0.0058311038268520545,-20.0,0.07778454929603373,-0.22553311047282087,0.5490950381533619,-0.2309720645191265,-0.005981470918636899,0.1501928671193877,0.07714800217027266,0.07077324500835698,0.09202949415550048,0.17937576165291283,0.26344370782130827,0.18145728863154567,4.75,1.6793488348126528e-05,556364.4554552798
normal_aoa_12_vw_20,1,6-4-2024,data/,normal,12.0,20.05,181.2,1006.39,28.0,1.164,20,0.025952913675534182,0.3976970868504149,0.7028238521452806,0.3568096354696538,0.5370169525753264,0.7821534748970416,7.681293209818207e-05,0.00035095595368596274,-0.00014574077519030927,0.0007085633432997886,-0.003441920424145936,-0.004474254176511344,-14.0,0.06785711278522402,-0.18223392129210836,0.5666497629907926,-0.18337940064142774,0.04326055033334015,0.13848129567199557,0.06552497008078849,0.07761800687871709,0.0963566198122215,0.2203632154117291,0.2782806598480606,0.1960286929918365,4.75,1.67921960452615e-05,555929.6696416473
normal_aoa_12_vw_20,2,6-4-2024,data/,normal,12.0,19.94,181.4,1006.4,28.1,1.164,20,0.13423169175151878,0.04654953076502321,0.7208493063598068,0.37030830098128525,0.562517934391575,0.8277862862225112,0.00044225425946732555,2.265358876958834e-05,-0.00015932526296367675,0.0006559511009161194,-0.00377467956242492,-0.004684185966361244,-12.0,0.06805666867109963,-0.14481160931121567,0.5708205177225941,-0.1474933331643654,0.05702076414525486,0.18517144140228556,0.07350664103792594,0.08561694443259282,0.1040369953945927,0.25764803321698687,0.30019859878659955,0.2236500547073031,4.75,1.679090390747955e-05,552922.228079954
normal_aoa_12_vw_20,3,6-4-2024,data/,normal,12.0,19.98,181.1,1006.36,28.3,1.163,20,0.013739777806507043,0.4462036594530576,0.6512843704811595,0.5485614347965427,0.539590682217151,0.9117272371498852,3.8658811326160336e-05,0.0002602278707410878,-0.00011400333965089191,0.0009327950235270066,-0.0033400815490790717,-0.00402577320722372,-10.0,0.04400628714924108,-0.16821847605982707,0.5630364216331063,-0.14931797869325544,0.07575830084159026,0.10297697112355575,0.06967666368888592,0.08847121369954461,0.10019733417403036,0.28375867387921605,0.299654323216377,0.23622141379544048,4.75,1.678832012760485e-05,553640.6221320997
normal_aoa_12_vw_20,4,6-4-2024,data/,normal,12.0,19.97,183.6,1006.37,28.3,1.163,20,0.12697661675377706,0.4406682735976305,0.7426155355078902,0.5389089343781638,0.558422031479048,0.9798428328174414,0.00039214296270356286,0.00019201110815136573,-0.00017533097081266815,0.0006486687851893455,-0.0034979863167814273,-0.0036316808711518924,-8.0,0.04589957092616197,-0.16717665034653303,0.5699178812528007,-0.15309720875134775,0.07789954682936634,0.04857013364310723,0.08210706731123182,0.09801358402074244,0.10723780560784599,0.29965838007416523,0.3208145735416555,0.2528830222550083,4.75,1.678832012760485e-05,553363.5247236252
normal_aoa_12_vw_20,5,6-4-2024,data/,normal,12.0,19.93,182.1,1006.4,28.4,1.163,20,0.17477290568745582,0.4974421053055246,0.7164719056744646,0.5121917035038872,0.5794404657593889,1.0176483965044933,0.0005486990844666165,0.0001906898554302955,-0.00015160303217054188,0.0004160387575017424,-0.0036569147382587756,-0.0037851999529025138,-6.0,0.06358285092460095,-0.1264676018113127,0.5884302029129637,-0.10581324302907752,0.054958615631348004,0.05733224504287002,0.07389288379150372,0.08549728964515883,0.10571742646987986,0.26283912961562533,0.3062727756294717,0.2210295926296115,4.75,1.6787028485731373e-05,552297.6271756808
normal_aoa_12_vw_20,6,6-4-2024,data/,normal,12.0,19.95,183.4,1006.38,28.5,1.162,20,0.15872631244524726,0.6897399071539108,0.7381296374384594,0.7309851938884041,0.5847140424946037,1.0681286791316553,0.00046906345952278493,0.0002940299245410141,-0.00016495547164397468,0.0006859934482599609,-0.0035922576998287654,-0.0025368582123902724,-4.0,0.0799884098089524,-0.08457704973333802,0.6014399722456174,-0.07103927675246567,0.0236340936381742,0.06162698384262671,0.06860873551216899,0.10385027860346835,0.12015699734097655,0.30607880019711636,0.34698694044067374,0.25779911102000597,4.75,1.6785737009379483e-05,552418.9968434866
normal_aoa_12_vw_20,7,6-4-2024,data/,normal,12.0,20.01,181.0,1006.4,28.5,1.162,20,0.16760697047445164,2.0515554960188176,0.7268771910237046,0.6612286805652846,0.6047280179260486,1.093792485207388,0.0004947313835373577,-0.0001518049993777702,-0.000154830838819119,0.00028938348963283714,-0.003867573965664583,-0.0013424532683066854,-2.0,0.07337749471347078,-0.03722001529451158,0.5974105506584224,-0.03878664526938527,0.01775139582391506,0.06963770409239277,0.08538922956869875,0.09095104319810333,0.10484589067898092,0.2900198508316675,0.3170894145610771,0.23776740977859082,4.75,1.6785737009379483e-05,554080.4073603092
normal_aoa_12_vw_20,8,6-4-2024,data/,normal,12.0,19.99,183.1,1006.38,28.6,1.162,20,0.12320747033121048,-2.552305165105302,0.7470377028649563,1.896023732743698,0.5955743318783219,1.1757535433467339,0.00034536541807840716,6.2995599771166896e-06,-0.00017209912053670813,9.081912691132e-05,-0.0037063225873054263,-0.0003744510419125195,0.0,0.06725626038334506,-0.00445383867119366,0.5980593303034586,-0.012245039450081577,0.040912209810262376,0.03372982477155412,0.07708349356027,0.08859984816757839,0.0948988584596059,0.27804167556133186,0.2877233528677033,0.23141855917212967,4.75,1.6784445698658065e-05,553569.1894039047
normal_aoa_12_vw_20,9,6-4-2024,data/,normal,12.0,19.91,182.5,1006.44,28.6,1.162,20,0.2713528141326368,0.728275195111548,0.7729539640269855,0.2859665853945449,0.5965739352982128,1.0033010907272832,0.0009240212912065271,-0.0002798417046735871,-0.00020106499858082354,-0.00010352487963507205,-0.003765149171863782,0.0007570165288585862,2.0,0.06540211738905509,0.014124680709935174,0.6003631049290336,-0.0034732805718218247,0.04521039103730334,-0.035536620447356546,0.07225386134445877,0.10188320484466458,0.10354324625874338,0.33340543084031865,0.30228785921674045,0.26750089193960397,4.75,1.6784445698658065e-05,551353.8049540642
normal_aoa_12_vw_20,10,6-4-2024,data/,normal,12.0,20.0,183.4,1006.42,28.5,1.162,20,0.1373194907181192,0.5008883554422535,0.6596511651995706,-0.04928134886487606,0.5726036325762156,1.0234268429350768,0.0004007183431338639,-0.00016981130732569762,-0.00011375284001806455,1.870237046161188e-05,-0.0034681960722356374,0.0016269266335800592,4.0,0.06593544261706794,0.055242977841327194,0.5887777728469298,0.027204922195078675,0.04054647048549233,-0.04188115316682827,0.07583160187888129,0.11130968058111687,0.10202345600461236,0.36635528906258635,0.29858497344340706,0.2911862569424481,4.75,1.6785737009379483e-05,553803.5056075053
normal_aoa_12_vw_20,11,6-4-2024,data/,normal,12.0,19.99,181.0,1006.42,28.7,1.162,20,0.15740122621076746,0.4014871549707941,0.7424413596759375,0.48673956778263133,0.5632864286186765,1.0406230375155383,0.0004772657851253479,-0.00013760999624323213,-0.00016640507044188372,-0.00044821372284437744,-0.0033904867762178897,0.0018015268085017717,6.0,0.06646122910675666,0.10797050046704557,0.5805586756360285,0.06327345741081669,0.04353433883207857,-0.02019720148599775,0.06537031674175126,0.09255173388744518,0.1045440501089987,0.2853010312059321,0.29709507591111184,0.23510240144243857,4.75,1.678315455367572e-05,553611.7760391522
normal_aoa_12_vw_20,12,6-4-2024,data/,normal,12.0,20.04,181.0,1006.45,28.8,1.161,20,0.08709987552698552,0.5379444184904764,0.7471357112963036,0.5446504714273503,0.5480315322497231,1.003733581583665,0.0002534712719180896,-0.0002863108315870876,-0.00017094152369210463,-0.0007122143937593584,-0.003334379226231787,0.003450858671229057,8.0,0.041983215271675776,0.14703483235602455,0.5622444369651763,0.10570430646147697,0.06975376607328602,-0.016287758277210285,0.06190033802667285,0.0777473560602887,0.09162538478056358,0.24034785761065292,0.25807592958184905,0.19851197394518574,4.75,1.6781863574540742e-05,554561.5335664345
normal_aoa_12_vw_20,13,6-4-2024,data/,normal,12.0,19.97,183.0,1006.42,28.8,1.161,20,0.07038650547491458,0.29941566416547044,0.7185656202888936,0.44537332934457646,0.550181093930148,0.9270158314387655,0.00020712227662318395,-0.000139802763757922,-0.00014522039836985733,-0.0006501065615129105,-0.003473807429955995,0.0038124650298677273,10.0,0.04247664395297637,0.1485864178190385,0.5540822183617319,0.10358716482170793,0.07035528629412865,-0.0716850928395608,0.058122269530998805,0.07374362314022752,0.0912837722136339,0.23212893946238009,0.26006747527348667,0.1943857200770893,4.75,1.6781863574540742e-05,552624.4423813222
normal_aoa_12_vw_20,14,6-4-2024,data/,normal,12.0,19.91,182.37,1006.44,28.8,1.161,20,0.12567152648220276,0.37745475740312934,0.7712390534777821,0.2914631149075073,0.5450152179371607,0.8084837679689538,0.00040198769732024254,-0.00026245304681988304,-0.00019277102899880791,-0.0004385173771906253,-0.0034859431025626992,0.003084903569709417,12.0,0.04491738782800273,0.15927578498163789,0.5549902231649597,0.11045530972187903,0.05432596002271968,-0.10806973994634939,0.05986354851905182,0.08315809748095956,0.09605034202378912,0.24364519415891348,0.2811626532591962,0.21050125757888782,4.75,1.6781863574540742e-05,550964.0785083688
