channel,a,b,c,sideslip,vw
Cmx,0.0,0.0011645615406352325,0.40587557733910895,-10.0,10
Cmy,0.0,-0.0041296077676686365,-1.4119343036581644,-10.0,10
Cmz,0.0,-0.000430433899349873,-0.03898892164234464,-10.0,10
Cx,0.0,0.0003588222799273071,0.6994314187129586,-10.0,15
Cy,0.0,0.00048321712975536697,0.18987371649460943,-10.0,15
Cz,0.0,-0.0009420792178151472,-0.21356516553124505,-10.0,15
Cmx,0.0,0.0011441680414365394,0.4116588601690401,-10.0,15
Cmy,0.0,-0.003627389093511378,-1.41344313570484,-10.0,15
Cmz,0.0,-0.00045600242152000087,-0.042730360397586264,-10.0,15
Cx,0.0,0.00044190634845631534,0.6916466586623127,-10.0,20
Cy,0.0,0.0004267407681747547,0.19175880915193727,-10.0,20
Cz,0.0,-0.000832903522266032,-0.20968558045917188,-10.0,20
Cmx,0.0,0.0010861791213700339,0.4170446015227436,-10.0,20
Cmy,0.0,-0.003473704391829946,-1.4084732385854064,-10.0,20
Cmz,0.0,-0.0004642245621311614,-0.04651648473385052,-10.0,20
Cx,0.0,-8.949935906444916e-05,0.6948275759997287,-10.0,25
Cy,0.0,0.0002325565700339466,0.19160119461452726,-10.0,25
Cz,0.0,-0.0005734749701450594,-0.21061114472438588,-10.0,25
Cmx,0.0,0.0007650571131452971,0.42005116869898623,-10.0,25
Cmy,0.0,-0.0023424422949756894,-1.4187409129461632,-10.0,25
Cmz,0.0,-0.000434783677597959,-0.0477840094243386,-10.0,25
Cx,0.0,0.0012977308351045025,0.7184237704018022,-12.0,5
Cy,0.0,0.0007067267246453116,0.25614402117919693,-12.0,5
Cz,0.0,-0.0029165621195451096,-0.23064849402178916,-12.0,5
Cmx,0.0,0.0021119845804070054,0.5407657609367271,-12.0,5
Cmy,0.0,-0.005353437123603698,-1.441409356446258,-12.0,5
Cmz,0.0,-0.0006602038519600462,-0.08698095080682822,-12.0,5
Cx,0.0,0.0006733195792205634,0.7152122998966447,-12.0,10
Cy,0.0,0.0005063639557596208,0.2501435757578551,-12.0,10
Cz,0.0,-0.0014452916476424618,-0.2144773704046792,-12.0,10
Cmx,0.0,0.0012886419043178553,0.5435440706475336,-12.0,10
Cmy,0.0,-0.0040034142270661726,-1.4432185264826554,-12.0,10
Cmz,0.0,-0.00044065522282808116,-0.09102800611080554,-12.0,10
Cx,0.0,0.0005363278607165757,0.7183886215013199,-12.0,15
Cy,0.0,0.00030354400335300135,0.2543561278347276,-12.0,15
Cz,0.0,-0.0009253049684138884,-0.21965347327287577,-12.0,15
Cmx,0.0,0.0007977832514308317,0.5564767844468854,-12.0,15
Cmy,0.0,-0.0037413545633193717,-1.4498487209933577,-12.0,15
Cmz,0.0,-0.00022134170816408337,-0.09769315529505428,-12.0,15
Cx,0.0,0.0013708898213215547,0.7066017658455104,-12.0,20
Cy,0.0,0.0026569097936701546,0.2657808716252771,-12.0,20
Cz,0.0,-0.0011664460885317605,-0.21040625163081922,-12.0,20
Cmx,0.0,0.0060616582250103915,0.5846846748741223,-12.0,20
Cmy,0.0,-0.00537418355344065,-1.4422965951611422,-12.0,20
Cmz,0.0,-0.002096585029525707,-0.11185422325742136,-12.0,20
Cx,0.0,0.0004989117973687521,0.7096875628075571,-12.0,25
Cy,0.0,0.0004036035205705087,0.24990348431337261,-12.0,25
Cz,0.0,-0.0007951439280119411,-0.2100906603935434,-12.0,25
Cmx,0.0,0.001206102599284471,0.5557410489067663,-12.0,25
Cmy,0.0,-0.0036785015183978683,-1.4476036819780758,-12.0,25
Cmz,0.0,-0.00037529806199149883,-0.09960812288917736,-12.0,25
Cx,0.0,0.0013809486390155327,0.7273118865793379,-14.0,5
Cy,0.0,0.0007800092800171446,0.3174701142763823,-14.0,5
Cz,0.0,-0.0026001328532106504,-0.2264490159314254,-14.0,5
Cmx,0.0,0.002336088572546617,0.6799528044183102,-14.0,5
Cmy,0.0,-0.005482326357345986,-1.4676737823112254,-14.0,5
Cmz,0.0,-0.0006825132946197439,-0.14157006591632462,-14.0,5
Cx,0.0,0.0008962456731152492,0.7314984812455613,-14.0,10
Cy,0.0,0.0005018426861463823,0.3164701828604781,-14.0,10
Cz,0.0,-0.0015165790553931142,-0.22177561663866502,-14.0,10
Cmx,0.0,0.0014671754994113764,0.6913002219075425,-14.0,10
Cmy,0.0,-0.004477683708419802,-1.4753748212782962,-14.0,10
Cmz,0.0,-0.00031475584912628594,-0.14818381819124973,-14.0,10
Cx,0.0,0.0005446567386180853,0.7305269037675912,-14.0,15
Cy,0.0,0.00013483877830817277,0.3183987226723426,-14.0,15
Cz,0.0,-0.0007928988996565041,-0.22070696314943833,-14.0,15
Cmx,0.0,0.0007478078847160825,0.6959534296754095,-14.0,15
Cmy,0.0,-0.0039461106463515565,-1.4787709343078304,-14.0,15
Cmz,0.0,-0.00012251853091512375,-0.15074237071162186,-14.0,15
Cx,0.0,0.0007687027691432858,0.7170713294213241,-14.0,20
Cy,0.0,0.0005812558676724979,0.31614777238114555,-14.0,20
Cz,0.0,-0.0009270814146282255,-0.21127969144981115,-14.0,20
Cmx,0.0,0.001564924004986249,0.6950633721931961,-14.0,20
Cmy,0.0,-0.004534290430136,-1.4621683603830378,-14.0,20
Cmz,0.0,-0.00033148617018157297,-0.15419741448947544,-14.0,20
Cx,0.0,0.0003658914910718337,0.721125493654741,-14.0,25
Cy,0.0,0.00035270985001992976,0.31415952976233796,-14.0,25
Cz,0.0,-0.0007928634247122619,-0.21330916958560658,-14.0,25
Cmx,0.0,0.0012244069111347201,0.6967101339976837,-14.0,25
Cmy,0.0,-0.0039000753130713217,-1.4729166307493708,-14.0,25
Cmz,0.0,-0.00023905917449581904,-0.1545599449462468,-14.0,25
Cx,0.0,0.0014236215397279602,0.7539806887760637,-20.0,5
Cy,0.0,0.0009584959093680709,0.5118966134617319,-20.0,5
Cz,0.0,-0.0023553764707901046,-0.23043485542719236,-20.0,5
Cmx,0.0,0.003175047718453441,1.0976844806089856,-20.0,5
Cmy,0.0,-0.005981476679985467,-1.502752433497402,-20.0,5
Cmz,0.0,-0.0008630950643300994,-0.29727851061999616,-20.0,5
Cx,0.0,0.0010137101998073741,0.7574702861408066,-20.0,10
Cy,0.0,0.00033955330596933947,0.513803743917116,-20.0,10
Cz,0.0,-0.0015282377862975238,-0.2266170010074602,-20.0,10
Cmx,0.0,0.001742350224786118,1.1043820594478455,-20.0,10
Cmy,0.0,-0.004884654181670663,-1.5144588629619855,-20.0,10
Cmz,0.0,-0.00031402680830308854,-0.30148737349257954,-20.0,10
Cx,0.0,0.0006094170674131456,0.7570247737889845,-20.0,15
Cy,0.0,5.3479725403968475e-05,0.5112133025267839,-20.0,15
Cz,0.0,-0.0009983246495345786,-0.21974559861137766,-20.0,15
Cmx,0.0,0.0011421581892192621,1.103441740335201,-20.0,15
Cmy,0.0,-0.004346160995436963,-1.5157304316347946,-20.0,15
Cmz,0.0,-0.0002189835145195864,-0.30173218712597366,-20.0,15
Cx,0.0,0.0006056949294492858,0.745201348146724,-20.0,20
Cy,0.0,0.00013973549442567633,0.5076840461857846,-20.0,20
Cz,0.0,-0.0009782438095575024,-0.2065133283325382,-20.0,20
Cmx,0.0,0.0012354274309804283,1.1006127556088299,-20.0,20
Cmy,0.0,-0.0043618727110250185,-1.5006968926792765,-20.0,20
Cmz,0.0,-0.00024642367628215913,-0.30283245742719705,-20.0,20
Cx,0.0,0.001244144358501925,0.7367527458239067,-20.0,25
Cy,0.0,0.0005512839043679092,0.5033552749315091,-20.0,25
Cz,0.0,-0.0010849327782315801,-0.2049831670897606,-20.0,25
Cmx,0.0,0.0019798703202163663,1.0974229730973202,-20.0,25
Cmy,0.0,-0.005432629668341465,-1.4860605254249892,-20.0,25
Cmz,0.0,-0.00041594530326415,-0.3021446711567025,-20.0,25
